Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Propranolol Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Injection, 1 mg/1 mL (NDC 0143-9872-10)",New,10/31/2023,This presentation is currently unavailable.,This presentation is currently unavailable.,"
",Shortage of an active ingredient,Cardiovascular,Current,"
","
",10/31/2023,"
","
","
","
","
","
","
"
Propranolol Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Injection, 1 mg/1 mL (NDC 0143-9872-10)",New,10/31/2023,"
",This presentation is currently unavailable.,"
",Shortage of an active ingredient,Cardiovascular,Current,"
","
",10/31/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,"Solco Healthcare US, LLC",866-931-9829,"Tablet, 5 1 (NDC 43547-410-09)",Revised,11/2/2023,Not available. Long-term backorder for all NDCs. No estimated release date at this time.,"
","
",Shortage of an active ingredient,Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,"Solco Healthcare US, LLC",866-931-9829,"Tablet, 10 mg (NDC 43547-411-09)",Revised,11/2/2023,Not available. Long-term backorder for all NDCs. No estimated release date at this time.,"
","
",Shortage of an active ingredient,Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,"Solco Healthcare US, LLC",866-931-9829,"Tablet, 20 mg (NDC 43547-412-09)",Revised,11/2/2023,Not available. Long-term backorder for all NDCs. No estimated release date at this time.,"
","
",Shortage of an active ingredient,Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,"Solco Healthcare US, LLC",866-931-9829,"Tablet, 40 mg (NDC 43547-413-09)",Revised,11/2/2023,Not available. Long-term backorder for all NDCs. No estimated release date at this time.,"
","
",Shortage of an active ingredient,Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,"Lupin Pharmaceuticals, Inc.",866-587-4617,"Quinapril Hydrochloride, Tablet, 5 mg (NDC 68180-556-09)",Revised,8/22/2023,Unavailable,"
","
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,"Lupin Pharmaceuticals, Inc.","Lupin Pharmaceuticals, Inc.","Quinapril Hydrochloride, Tablet, 10 mg (NDC 68180-557-09)",Revised,8/22/2023,Unavailable,"
","
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,"Lupin Pharmaceuticals, Inc.",866-587-4617,"Quinapril Hydrochloride, Tablet, 20 mg (NDC 68180-558-09)",Revised,8/22/2023,Unavailable,"
","
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,"Lupin Pharmaceuticals, Inc.",866-587-4617,"Quinapril Hydrochloride, Tablet, 40 mg (NDC 68180-554-09)",Revised,8/22/2023,Unavailable,"
","
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,Aurobindo Pharma USA,866-850-2876,"Quinapril Hydrochloride, Tablet, 5 mg (NDC 65862-617-90)",Revised,8/22/2023,Discontinued,"
","
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,Aurobindo Pharma USA,866-850-2876,"Quinapril Hydrochloride, Tablet, 10 mg (NDC 65862-618-90)",Revised,8/22/2023,Discontinued,"
","
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,Aurobindo Pharma USA,866-850-2876,"Quinapril Hydrochloride, Tablet, 10 mg (NDC 65862-618-90)",Revised,8/22/2023,Discontinued,"
","
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,Aurobindo Pharma USA,866-850-2876,"Quinapril Hydrochloride, Tablet, 40 mg (NDC 65862-620-90)",Revised,8/22/2023,Discontinued,"
","
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,Pfizer Inc.,800-533-4535,"Accupril, Tablet, 40 mg (NDC 0071-0535-23)",Revised,11/3/2023,Next Delivery and Estimated Recovery: TBD,Shortage per Manufacturer: Product manufacturing and release delay due to product/ingredient testing,"
",Delay in shipping of the drug,Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,Pfizer Inc.,800-533-4535,"Accupril, Tablet, 10 mg (NDC 0071-0530-23)",Revised,11/3/2023,Next Delivery and Estimated Recovery: TBD,Shortage per Manufacturer: Product manufacturing and release delay due to product/ingredient testing,"
",Delay in shipping of the drug,Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,Pfizer Inc.,800-533-4535,"Accupril, Tablet, 20 mg (NDC 0071-0532-23)",Revised,11/3/2023,Next Delivery and Estimated Recovery: TBD,Shortage per Manufacturer: Product manufacturing and release delay due to product/ingredient testing,"
",Delay in shipping of the drug,Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril Hydrochloride Tablet,Pfizer Inc.,800-533-4535,"Accupril, Tablet, 5 mg (NDC 0071-0527-23)",Revised,11/3/2023,Next Delivery and Estimated Recovery: TBD,Shortage per Manufacturer: Product manufacturing and release delay due to product/ingredient testing,"
",Delay in shipping of the drug,Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril/Hydrochlorothiazide Tablet,Pfizer Inc.,800-533-4535,"Accuretic, Tablet, 10 mg/12.5 mg (NDC 0071-0222-23)",Reverified,9/11/2023,Next Delivery and Estimated Recovery: TBD,Shortage per Manufacturer: Product manufacturing and release delay due to product/ingredient testing,"
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril/Hydrochlorothiazide Tablet,Pfizer Inc.,800-533-4535,"Accuretic, Tablet, 20 mg/12.5 mg (NDC 0071-0220-23)",Reverified,9/11/2023,Next Delivery and Estimated Recovery: TBD,Shortage per Manufacturer: Product manufacturing and release delay due to product/ingredient testing,"
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril/Hydrochlorothiazide Tablet,Pfizer Inc.,800-533-4535,"Accuretic, Tablet, 25 mg; 20 mg (NDC 0071-0223-23)",Reverified,9/11/2023,Next Delivery and Estimated Recovery: TBD,Shortage per Manufacturer: Product manufacturing and release delay due to product/ingredient testing,"
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril/Hydrochlorothiazide Tablet,Aurobindo Pharma USA,866-850-2876,"Quinapril Hydrochloride And Hydrochlorothiazide, Tablet, 12.5 mg; 10 mg (NDC 65862-161-90)",Revised,8/22/2023,Discontinued,"
","
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril/Hydrochlorothiazide Tablet,Aurobindo Pharma USA,866-850-2876,"Quinapril Hydrochloride And Hydrochlorothiazide, Tablet, 12.5 mg; 20 mg (NDC 65862-162-90)",Revised,8/22/2023,Discontinued,"
","
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
Quinapril/Hydrochlorothiazide Tablet,Aurobindo Pharma USA,866-850-2876,"Quinapril Hydrochloride And Hydrochlorothiazide, Tablet, 25 mg; 20 mg (NDC 65862-163-90)",Revised,8/22/2023,Discontinued,"
","
","
",Cardiovascular,Current,"
","
",1/19/2023,"
","
","
","
","
","
","
"
"Ranolazine Tablet, Film Coated, Extended Release","Gilead Sciences, Inc.",800-445-3235,"Ranexa, Tablet, Film Coated, Extended Release, 500 mg (NDC 61958-1003-1)",Revised,12/22/2022,"
","
","
","
",Cardiovascular,To Be Discontinued,12/22/2022,12/22/2022,12/22/2022,"
","
","
","
","
","
","
"
"Ranolazine Tablet, Film Coated, Extended Release","Gilead Sciences, Inc.",800-445-3235,"Ranexa, Tablet, Film Coated, Extended Release, 1000 mg (NDC 61958-1004-1)",Revised,12/22/2022,"
","
","
","
",Cardiovascular,To Be Discontinued,12/22/2022,12/22/2022,12/22/2022,"
","
","
","
","
","
","
"
"Ranolazine Tablet, Film Coated, Extended Release","Gilead Sciences, Inc.",800-445-3235,"Ranexa, Tablet, Film Coated, Extended Release, 500 mg (NDC 61958-1003-2)",Revised,12/22/2022,"
","
","
","
",Cardiovascular,To Be Discontinued,12/22/2022,12/22/2022,12/22/2022,"
","
","
","
","
","
","
"
"Ranolazine Tablet, Film Coated, Extended Release","Gilead Sciences, Inc.",800-445-3235,"Ranexa, Tablet, Film Coated, Extended Release, 500 mg (NDC 61958-1003-3)",Revised,12/22/2022,"
","
","
","
",Cardiovascular,To Be Discontinued,12/22/2022,12/22/2022,12/22/2022,"
","
","
","
","
","
","
"
"Ranolazine Tablet, Film Coated, Extended Release","Gilead Sciences, Inc.",800-445-3235,"Ranexa, Tablet, Film Coated, Extended Release, 1000 mg (NDC 61958-1004-2)",Revised,12/22/2022,"
","
","
","
",Cardiovascular,To Be Discontinued,12/22/2022,12/22/2022,12/22/2022,"
","
","
","
","
","
","
"
"Ranolazine Tablet, Film Coated, Extended Release","Gilead Sciences, Inc.",800-445-3235,"Ranexa, Tablet, Film Coated, Extended Release, 1000 mg (NDC 61958-1004-3)",Revised,12/22/2022,"
","
","
","
",Cardiovascular,To Be Discontinued,12/22/2022,12/22/2022,12/22/2022,"
","
","
","
","
","
","
"
Remifentanil Hydrochloride Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Ultiva, Injection, 1 mg/1 mL (NDC 72078-034-01)",Reverified,12/1/2023,Available,"
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",6/28/2022,"
","
","
","
","
","
","
"
Remifentanil Hydrochloride Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Ultiva, Injection, 2 mg (NDC 72078-035-02)",Reverified,12/1/2023,Available,"
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",6/28/2022,"
","
","
","
","
","
","
"
Remifentanil Hydrochloride Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Ultiva, Injection, 5 mg (NDC 67457-198-10)",Reverified,12/1/2023,Available,"
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",6/28/2022,"
","
","
","
","
","
","
"
Remifentanil Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Injection, 1 mg/1 mL (NDC 0143-9391-10)",Revised,11/2/2023,Available,Currently available.  Additional product will be made available as it is released.,"
","
",Analgesia/Addiction,Current,"
","
",6/28/2022,"
","
","
","
","
","
","
"
Remifentanil Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Injection, 2 mg/2 mL (NDC 0143-9392-10)",Revised,11/2/2023,Available,Currently available.  Additional product will be made available as it is released.,"
","
",Analgesia/Addiction,Current,"
","
",6/28/2022,"
","
","
","
","
","
","
"
Remifentanil Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Injection, 5 mg/5 mL (NDC 0143-9393-10)",Revised,11/2/2023,Available,Currently available.  Additional product will be made available as it is released.,"
","
",Analgesia/Addiction,Current,"
","
",6/28/2022,"
","
","
","
","
","
","
"
Remifentanil Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 1 mg/1 mL (NDC 63323-723-03)",Revised,11/29/2023,Available. Check wholesaler for inventory.,Check wholesaler inventory,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",6/28/2022,"
","
","
","
","
","
","
"
Remifentanil Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 1 mg/1 mL (NDC 63323-724-05)",Revised,11/29/2023,Available,Check wholesaler inventory,"
","
",Analgesia/Addiction,Current,"
","
",6/28/2022,"
","
","
","
","
","
","
"
Remifentanil Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 1 mg/1 mL (NDC 63323-725-10)",Revised,11/29/2023,Available. Check wholesaler for inventory.,Check wholesaler inventory,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",6/28/2022,"
","
","
","
","
","
","
"
Rifampin Capsule,"Epic Pharma, LLC",888-374-2791,"Capsule, 150 mg (NDC 42806-801-30)",Revised,11/2/2023,Available,"
","
","
",Anti-Infective,Current,"
","
",12/22/2021,"
","
","
","
","
","
","
"
Rifampin Capsule,"Epic Pharma, LLC",888-374-2791,"Capsule, 150 mg (NDC 42806-801-01)",Revised,11/2/2023,Available,"
","
","
",Anti-Infective,Current,"
","
",12/22/2021,"
","
","
","
","
","
","
"
Rifampin Capsule,"Epic Pharma, LLC",888-374-2791,"Capsule, 300 mg (NDC 42806-799-30)",Revised,11/2/2023,Available,"
","
","
",Anti-Infective,Current,"
","
",12/22/2021,"
","
","
","
","
","
","
"
Rifampin Capsule,"Epic Pharma, LLC",888-374-2791,"Capsule, 300 mg (NDC 42806-799-60)",Revised,11/2/2023,Available,"
","
","
",Anti-Infective,Current,"
","
",12/22/2021,"
","
","
","
","
","
","
"
Rifampin Capsule,"Epic Pharma, LLC",888-374-2791,"Capsule, 300 mg (NDC 42806-799-01)",Revised,11/2/2023,Available,"
","
","
",Anti-Infective,Current,"
","
",12/22/2021,"
","
","
","
","
","
","
"
Rifampin Capsule,"Epic Pharma, LLC",888-374-2791,"Capsule, 300 mg (NDC 42806-799-05)",Revised,11/2/2023,Available,"
","
","
",Anti-Infective,Current,"
","
",12/22/2021,"
","
","
","
","
","
","
"
Rifampin Capsule,"Lupin Pharmaceuticals, Inc.",866-587-4617,"Rifampin, Capsule, 150 mg (NDC 68180-658-06)",Reverified,3/31/2023,Available,"
","
","
",Anti-Infective,Current,"
","
",12/22/2021,"
","
","
","
","
","
","
"
Rifampin Capsule,"Lupin Pharmaceuticals, Inc.",866-587-4617,"Rifampin, Capsule, 300 mg (NDC 68180-659-06)",Reverified,3/31/2023,Available,"
","
","
",Anti-Infective,Current,"
","
",12/22/2021,"
","
","
","
","
","
","
"
Rifampin Capsule,"Lupin Pharmaceuticals, Inc.",866-587-4617,"Rifampin, Capsule, 300 mg (NDC 68180-659-07)",Reverified,3/31/2023,Available,"
","
","
",Anti-Infective,Current,"
","
",12/22/2021,"
","
","
","
","
","
","
"
Rifampin Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 600 mg (NDC 63323-351-20)",Revised,11/29/2023,Available. Check wholesaler for inventory.,Check wholesaler inventory,"
",Delay in shipping of the drug,Anti-Infective,Current,"
","
",2/17/2021,"
","
","
","
","
","
","
"
Rifampin Injection,Sanofi-Aventis U.S. LLC,800-633-1610,"Rifadin, Injection, 600 mg/10 mL (NDC 0068-0597-01)",Revised,6/22/2021,Available,"
","
","
",Anti-Infective,Current,"
","
",2/17/2021,"
","
","
","
","
","
","
"
Rifampin Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Injection, 600 mg/10 mL (NDC 67457-445-60)",Reverified,12/1/2023,Available,"
","
",Demand increase for the drug,Anti-Infective,Current,"
","
",2/17/2021,"
","
","
","
","
","
","
"
"Rifapentine Tablet, Film Coated",Sanofi-Aventis U.S. LLC,800-633-1610 Option 7,"Priftin, Tablet, Film Coated, 150 mg (NDC 0088-2102-24)",Revised,11/22/2023,Available,"
","
","
",Anti-Infective,Current,"
","
",3/25/2020,"
","
","
","
","
","
","
"
Ritonavir Solution,AbbVie Inc.,800-633-9110,"Norvir, Solution, 80 mg/1 mL (NDC 0074-1940-63)",New,2/1/2023,"
",Discontinuation,"
","
",Antiviral,To Be Discontinued,2/1/2023,2/1/2023,2/1/2023,"
","
","
","
","
","
","
"
"Rivaroxaban Granule, For Suspension",Janssen Pharmaceuticals,800 631-5273,"Xarelto, Granule, For Suspension, 155 mg (NDC 50458-575-01)",Revised,7/12/2023,"
","
",Available,"
",Hematology,Resolved,7/12/2023,"
",6/12/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Rocuronium Bromide, Injection, 10 mg/1 mL (NDC 67457-228-10)",Reverified,12/1/2023,Available,"
","
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 10 mg/1 mL (NDC 65219-065-05)",Revised,11/29/2023,Available,Check wholesalers for inventory.,"
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Meitheal Pharmaceuticals, Inc.",844-824-8426,"Rocuronium Bromide, Injection, 10 mg/1 mL (NDC 71288-700-06)",New,6/29/2023,Available,"
","
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Meitheal Pharmaceuticals, Inc.",844-824-8426,"Rocuronium Bromide, Injection, 10 mg/1 mL (NDC 71288-718-11)",New,6/29/2023,Available,"
","
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,Baxter Healthcare,888-229-0001,"Rocuronium Bromide, Injection, 50 mg/5 mL (NDC 43066-007-10)",Revised,9/27/2023,Available,Tamarang is the application holder and Baxter is the distributor/labeler,"
",Demand increase for the drug,Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,Baxter Healthcare,888-229-0001,"Rocuronium Bromide, Injection, 100 mg/10 mL (NDC 43066-013-10)",Revised,9/27/2023,Limited supply; Recovery: February 2024,Tamarang is the application holder and Baxter is the distributor/labeler,"
",Demand increase for the drug,Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,Eugia US LLC,888-238-7880,"Injection, 100 mg/10 mL (NDC 55150-226-10)",Revised,11/1/2023,Available,"
","
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,Eugia US LLC,888-238-7880,"Injection, 50 mg/5 mL (NDC 55150-225-05)",Revised,11/1/2023,Available,"
","
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Rocuronium Bromide, Injection, 10 mg/1 mL (NDC 0143-9250-10)",New,2/24/2023,This presentation is temporarily on backorder.,Additional lots will be available in the March 2023 timeframe. Product will be made available as it is released.,"
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Rocuronium Bromide, Injection, 10 mg/1 mL (NDC 0143-9251-10)",New,2/24/2023,This presentation is temporarily on backorder.,Additional lots will be available in the March - April 2023 timeframe.  Product will be made available as it is released.,"
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Rocuronium Bromide, Injection, 10 mg/1 mL (NDC 67457-228-05)",Reverified,12/1/2023,Available,"
","
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,Sandoz Inc.,800-525-8747,"Injection, 10 mg/1 mL (NDC 0781-3220-95)",Revised,11/1/2023,Available,"
","
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,Sandoz Inc.,800-525-8747,"Injection, 10 mg/1 mL (NDC 0781-3220-92)",Revised,11/1/2023,Available,"
","
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Rocuronium Bromide, Injection, 10 mg/1 mL (NDC 0409-9558-05)",Revised,9/11/2023,Limited Supply Available.,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Rocuronium Bromide, Injection, 10 mg/1 mL (NDC 0409-9558-49)",Revised,9/11/2023,Limited Supply Available.,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Rocuronium Bromide, Injection, 10 mg/1 mL (NDC 0409-9558-10)",Revised,9/11/2023,Limited Supply Available.,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Rocuronium Bromide, Injection, 10 mg/1 mL (NDC 0409-9558-50)",Revised,9/11/2023,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 10 mg/1 mL (NDC 63323-426-05)",Revised,11/29/2023,Available,Check wholesalers for inventory.,"
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 10 mg/1 mL (NDC 63323-426-10)",Revised,11/29/2023,Available,Check wholesalers for inventory.,"
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"XGen Pharmaceuticals DJB, Inc.",866-390-4411,"Injection, 50 mg/5 mL (NDC 39822-4200-2)",Revised,10/12/2023,Available,Tamarang is the application holder and X-Gen is the distributor/labeler,"
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,"XGen Pharmaceuticals DJB, Inc.",866-390-4411,"Injection, 100 mg/10 mL (NDC 39822-4200-6)",Revised,10/12/2023,Available,Tamarang is the application holder and X-Gen is the distributor/labeler,"
","
",Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 10 mg/1 mL (NDC 25021-662-05)",Revised,11/3/2023,Backorder. Expect delivery in November 2023,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Rocuronium Bromide Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 10 mg/1 mL (NDC 25021-662-10)",Revised,11/3/2023,Not currently offered,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",2/15/2023,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,"Somerset Therapeutics, LLC",732-554-1019,"Ropivacaine Hydrochloride, Injection, 2 mg/1 mL (NDC 70069-061-10)",Revised,11/14/2023,Limited Availability,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,"Somerset Therapeutics, LLC",732-554-1019,"Ropivacaine Hydrochloride, Injection, 2 mg/1 mL (NDC 70069-061-25)",Revised,11/14/2023,Limited Availability,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,"Somerset Therapeutics, LLC",732-554-1019,"Ropivacaine Hydrochloride, Injection, 2 mg/1 mL (NDC 70069-062-10)",Revised,11/14/2023,Limited Availability,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,"Somerset Therapeutics, LLC",732-554-1019,"Ropivacaine Hydrochloride, Injection, 2 mg/1 mL (NDC 70069-062-25)",Revised,11/14/2023,Limited Availability,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,"Somerset Therapeutics, LLC",732-554-1019,"Ropivacaine Hydrochloride, Injection, 5 mg/1 mL (NDC 70069-064-01)",Revised,11/14/2023,Limited Availability,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,"Somerset Therapeutics, LLC",732-554-1019,"Ropivacaine Hydrochloride, Injection, 5 mg/1 mL (NDC 70069-064-10)",Revised,11/14/2023,Limited Availability,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,"Somerset Therapeutics, LLC",732-554-1019,"Ropivacaine Hydrochloride, Injection, 5 mg/1 mL (NDC 70069-064-25)",Revised,11/14/2023,Limited Availability,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,InfoRLife SA,Sagent: 866-625-1618,"Ropivacaine Hydrochloride, Injection, 2 mg/1 mL (NDC 25021-671-66)",Reverified,9/14/2023,Available,Marketed by Sagent Pharmaceuticals,"
","
",Anesthesia,Current,"
","
",3/27/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,InfoRLife SA,Sagent: 866-625-1618,"Ropivacaine Hydrochloride, Injection, 2 mg/1 mL (NDC 25021-671-67)",Reverified,9/14/2023,Available,Marketed by Sagent Pharmaceuticals,"
","
",Anesthesia,Current,"
","
",3/27/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,InfoRLife SA,Sagent: 866-625-1618,"Ropivacaine Hydrochloride, Injection, 2 mg/1 mL (NDC 25021-671-82)",Reverified,9/14/2023,Available,Marketed by Sagent Pharmaceuticals,"
","
",Anesthesia,Current,"
","
",3/27/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,InfoRLife SA,Sagent: 866-625-1618,"Ropivacaine Hydrochloride, Injection, 2 mg/1 mL (NDC 25021-671-87)",Reverified,9/14/2023,Available,Marketed by Sagent Pharmaceuticals,"
","
",Anesthesia,Current,"
","
",3/27/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,InfoRLife SA,Sagent: 866-625-1618,"Ropivacaine Hydrochloride, Injection, 5 mg/1 mL (NDC 25021-652-82)",Reverified,9/14/2023,Available,Marketed by Sagent Pharmaceuticals,"
","
",Anesthesia,Current,"
","
",3/27/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,InfoRLife SA,Sagent: 866-625-1618,"Ropivacaine Hydrochloride, Injection, 5 mg/1 mL (NDC 25021-652-87)",Reverified,9/14/2023,Available,Marketed by Sagent Pharmaceuticals,"
","
",Anesthesia,Current,"
","
",3/27/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,"Caplin Steriles, Ltd.",888-229-0001,"Injection, 2 mg/1 mL (NDC 43066-015-10)",Revised,11/2/2023,Limited supply; Recovery: April 2024,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",12/22/2020,"
","
","
","
","
","
","
"
