Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Aurobindo Pharma USA,(866) 850-2876 OR CustomerService@AurobindoUSA.com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 mg; 7.5 mg; 7.5 mg; 7.5 mg (NDC 13107-074-01)",Revised,1/31/2024,Estimated availability: September 2024,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Granules Pharmaceuticals Inc.,877-770-3183,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg (NDC 70010-111-01)",Reverified,4/18/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Granules Pharmaceuticals Inc.,877-770-3183,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.875 mg; 1.875 mg; 1.875 mg; 1.875 mg (NDC 70010-112-01)",Revised,5/6/2024,Unavailable,Estimated availability: July 2024,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Granules Pharmaceuticals Inc.,877-770-3183,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg (NDC 70010-113-01)",Reverified,4/18/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Granules Pharmaceuticals Inc.,877-770-3183,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.125 mg; 3.125 mg; 3.125 mg; 3.125 mg (NDC 70010-114-01)",Revised,5/6/2024,Unavailable,Estimated availability: July 2024,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Granules Pharmaceuticals Inc.,877-770-3183,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.75 mg; 3.75 mg; 3.75 mg; 3.75 mg (NDC 70010-115-01)",Reverified,4/18/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Granules Pharmaceuticals Inc.,877-770-3183,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 mg; 5 mg; 5 mg; 5 mg (NDC 70010-116-01)",Reverified,4/18/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Granules Pharmaceuticals Inc.,877-770-3183,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 mg; 7.5 mg; 7.5 mg; 7.5 mg (NDC 70010-117-01)",Reverified,4/18/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",USPHARMA WINDLAS,855-257-0292,"Tablet, 1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg (NDC 72516-016-01)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",USPHARMA WINDLAS,855-257-0292,"Tablet, 2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg (NDC 72516-014-01)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",USPHARMA WINDLAS,855-257-0292,"Tablet, 3.75 mg; 3.75 mg; 3.75 mg; 3.75 mg (NDC 72516-013-01)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",USPHARMA WINDLAS,855-257-0292,"Tablet, 5 mg; 5 mg; 5 mg; 5 mg (NDC 72516-012-01)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",USPHARMA WINDLAS,855-257-0292,"Tablet, 7.5 mg; 7.5 mg; 7.5 mg; 7.5 mg (NDC 72516-011-01)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",SpecGx LLC,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.875 mg; 1.875 mg; 1.875 mg; 1.875 mg (NDC 0406-8884-01)",Revised,5/2/2024,Available,Available for primary customers,"
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",SpecGx LLC,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.75 mg; 3.75 mg; 3.75 mg; 3.75 mg (NDC 0406-8885-01)",Revised,5/2/2024,Limited Availability,Available for primary customers only; Backorder Expected in August 2024,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",SpecGx LLC,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg (NDC 0406-8891-01)",Revised,5/2/2024,Limited Availability,Backorder expected in late May. Next release June with intermittent backorder through September 2024,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",SpecGx LLC,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg (NDC 0406-8892-01)",Revised,5/2/2024,Limited Availability,Backorder expected in May. Next release June with intermittent backorder through September 2024,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",SpecGx LLC,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 mg; 5 mg; 5 mg; 5 mg (NDC 0406-8893-01)",Revised,5/2/2024,Limited Availability,Shipping to primary customers only. Backorder expected in June. Next release June with intermittent backorder through September 2024,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",SpecGx LLC,800-325-8888,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 mg; 7.5 mg; 7.5 mg; 7.5 mg (NDC 0406-8894-01)",Revised,5/2/2024,Limited Availability,Shipping to primary customers only. Backorder expected in May. Next release June with intermittent backorder through September 2024,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Epic Pharma, LLC",(718) 276-8600 ext. 3,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 mg; 5 mg; 5 mg; 5 mg (NDC 42806-344-01)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Epic Pharma, LLC",(718) 276-8600 ext. 3,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg (NDC 42806-341-01)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Epic Pharma, LLC",(718) 276-8600 ext. 3,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.75 mg; 3.75 mg; 3.75 mg; 3.75 mg (NDC 42806-343-01)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Epic Pharma, LLC",(718) 276-8600 ext. 3,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 mg; 7.5 mg; 7.5 mg; 7.5 mg (NDC 42806-345-01)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Epic Pharma, LLC",(718) 276-8600 ext. 3,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg (NDC 42806-339-01)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Alvogen,844-842-8672 and email: CustomerService-US@alvogen.com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg (NDC 47781-174-01)",Reverified,4/17/2024,Available,Supporting contracted business only,"
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Alvogen,844-842-8672 and email: CustomerService-US@alvogen.com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg (NDC 47781-176-01)",Reverified,4/17/2024,Available,Supporting contracted business only,"
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Alvogen,844-842-8672 and email: CustomerService-US@alvogen.com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.75 mg; 3.75 mg; 3.75 mg; 3.75 mg (NDC 47781-178-01)",Reverified,4/17/2024,Available,Supporting contracted business only,"
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Alvogen,844-842-8672 and email: CustomerService-US@alvogen.com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 mg; 5 mg; 5 mg; 5 mg (NDC 47781-179-01)",Reverified,4/17/2024,Available,Supporting contracted business only,"
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Alvogen,844-842-8672 and email: CustomerService-US@alvogen.com,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 mg; 7.5 mg; 7.5 mg; 7.5 mg (NDC 47781-180-01)",Reverified,4/17/2024,Available,Supporting contracted business only,"
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday to Friday 9 am to 3:45 pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg (NDC 11534-190-01)",Reverified,5/1/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday to Friday 9 am to 3:45 pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg (NDC 11534-192-01)",Reverified,5/1/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday to Friday 9 am to 3:45 pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.875 mg; 1.875 mg; 1.875 mg; 1.875 mg (NDC 11534-191-01)",Reverified,5/1/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday to Friday 9 am to 3:45 pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.125 mg; 3.125 mg; 3.125 mg; 3.125 mg (NDC 11534-193-01)",Reverified,5/1/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday to Friday 9 am to 3:45 pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.75 mg; 3.75 mg; 3.75 mg; 3.75 mg (NDC 11534-194-01)",Reverified,5/1/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday to Friday 9 am to 3:45 pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 mg; 5 mg; 5 mg; 5 mg (NDC 11534-195-01)",Reverified,5/1/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Sunrise Pharmaceutical, Inc.",732-382-6085 Monday to Friday 9 am to 3:45 pm,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 mg; 7.5 mg; 7.5 mg; 7.5 mg (NDC 11534-196-01)",Reverified,5/1/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Lannett Company, Inc.",844-834-0530,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg (NDC 0527-0760-37)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Lannett Company, Inc.",844-834-0530,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.875 mg; 1.875 mg; 1.875 mg; 1.875 mg (NDC 0527-0761-37)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Lannett Company, Inc.",844-834-0530,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg (NDC 0527-1502-37)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Lannett Company, Inc.",844-834-0530,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.125 mg; 3.125 mg; 3.125 mg; 3.125 mg (NDC 0527-0763-37)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Lannett Company, Inc.",844-834-0530,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 3.75 mg; 3.75 mg; 3.75 mg; 3.75 mg (NDC 0527-0764-37)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Lannett Company, Inc.",844-834-0530,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 mg; 5 mg; 5 mg; 5 mg (NDC 0527-1505-37)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","Lannett Company, Inc.",844-834-0530,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 mg; 7.5 mg; 7.5 mg; 7.5 mg (NDC 0527-0766-37)",Reverified,4/15/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Sandoz Inc.,800-525-8747,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 7.5 mg; 7.5 mg; 7.5 mg; 7.5 mg (NDC 0185-2099-01)",Reverified,6/3/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Sandoz Inc.,800-525-8747,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 5 mg; 5 mg; 5 mg; 5 mg (NDC 0185-0853-01)",Reverified,6/3/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Sandoz Inc.,800-525-8747,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg (NDC 0185-0842-01)",Reverified,6/3/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",Sandoz Inc.,800-525-8747,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate, Tablet, 1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg (NDC 0185-2098-01)",Reverified,6/3/2024,Available,"
","
","
",Psychiatry,Current,"
","
",10/12/2022,"
","
","
","
","
","
","
"
