Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Ropivacaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"10 mg per mL / 1% (200 mg per 20 mL), Single Dose Vial (NDC 63323-288-21)",Revised,3/24/2020,Available,Check wholesaler for inventory,"
",Manufacturing Delay,Anesthesia,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ropivacaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"5 mg per mL / 0.5% (150 mg per 30 mL), Sterile-Pack, Single Dose Vial (NDC 63323-286-31)",Revised,3/24/2020,Backordered. Next release date not available at this time.,"
","
",Manufacturing Delay,Anesthesia,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Saquinavir Mesylate (Invirase) 200mg Capsules,"Genentech, Inc",877-436-3683,200 mg capsules (NDC 0004-0245-15),New,2/6/2018,"
","Roche intends to stop-shipping Saquinavir Mesylate (Invirase) 200 mg Capsules on March 31, 2018 with product availability continuing until the September 2018 expiry date.  Saquinavir Mesylate (Invirase) 500mg Tablets are still available.","
","
",Antiviral,To be Discontinued,2/6/2018,2/6/2018,2/6/2018,"
","
","
","
","
","
","
"
Sclerosol Intrapleural Aerosol,Lymol Medical Corp.,781-935-0004,Sclerosol 4 GM (NDC 63256-100-30),Reverified,12/11/2019,Unavailable,"
","
",Other,Pulmonary/Allergy,Current,"
","
",2/16/2017,"
","
","
","
","
","
","
"
Scopolamine Transdermal System,GlaxoSmithKline,908-293-5330,Transderm (Scopolamine) 1.5 mg Patch 10 count (NDC 10019-553-03),Revised,12/11/2019,"
","
","
","
",Endocrinology/Metabolism;Neurology,Resolved,12/11/2019,"
",8/27/2018,"
","
","
","
","
","
","
"
Scopolamine Transdermal System,GlaxoSmithKline,908-293-5330,Transderm (Scopolamine) 1.5 mg Patch 24 count (NDC 10019-553-04),Revised,12/11/2019,"
","
","
","
",Endocrinology/Metabolism;Neurology,Resolved,12/11/2019,"
",8/27/2018,"
","
","
","
","
","
","
"
Scopolamine Transdermal System,GlaxoSmithKline,908-293-5330,Transderm (Scopolamine) 1.5 mg Patch 4 count (NDC 66758-208-54),Revised,12/11/2019,"
","
","
","
",Endocrinology/Metabolism;Neurology,Resolved,12/11/2019,"
",8/27/2018,"
","
","
","
","
","
","
"
Scopolamine Transdermal System,Perrigo Pharmaceuticals,866-634-9120,"Scopolamine Transdermal System, 1mg/3days 4-Count Pack (NDC 45802-580-84)",Revised,12/11/2019,"
","
","
","
",Endocrinology/Metabolism;Neurology,Resolved,12/11/2019,"
",8/27/2018,"
","
","
","
","
","
","
"
Scopolamine Transdermal System,Perrigo Pharmaceuticals,866-634-9120,"Scopolamine Transdermal System, 1mg/3days 10-Count Pack (NDC 45802-580-46)",Revised,12/11/2019,"
","
","
","
",Endocrinology/Metabolism;Neurology,Resolved,12/11/2019,"
",8/27/2018,"
","
","
","
","
","
","
"
Scopolamine Transdermal System,Perrigo Pharmaceuticals,866-634-9120,"Scopolamine Transdermal System, 1mg/3days 24-Count Pack (NDC 45802-580-62)",Revised,12/10/2019,"
","
","
","
",Endocrinology/Metabolism;Neurology,Resolved,12/11/2019,"
",8/27/2018,"
","
","
","
","
","
","
"
Scopolamine Transdermal System,Mylan Pharmaceuticals Inc.,800-796-9526,1 mg/3 days 4s (NDC 0378-6470-99),Revised,12/10/2019,"
","
","
","
",Endocrinology/Metabolism;Neurology,Resolved,12/11/2019,"
",8/27/2018,"
","
","
","
","
","
","
"
Scopolamine Transdermal System,Mylan Pharmaceuticals Inc.,800-796-9526,1 mg/3 days 10s (NDC 0378-6470-97),Revised,12/10/2019,"
","
","
","
",Endocrinology/Metabolism;Neurology,Resolved,12/11/2019,"
",8/27/2018,"
","
","
","
","
","
","
"
Scopolamine Transdermal System,Mylan Pharmaceuticals Inc.,800-796-9526,1 mg/3 days 24s (NDC 0378-6470-44),Revised,12/10/2019,"
","
","
","
",Endocrinology/Metabolism;Neurology,Resolved,12/11/2019,"
",8/27/2018,"
","
","
","
","
","
","
"
Sildenafil Citrate (REVATIO),Novitium Pharma LLC,845-652-0377,"10 mg/mL, (NDC 70954-168-10)",Revised,10/24/2019,"
","
","
","
",Cardiovascular;Pediatric;Pulmonary/Allergy,Resolved,10/24/2019,"
",5/21/2019,"
","
","
","
","
","
","
"
Sildenafil Citrate (REVATIO),Pfizer Pharmaceuticals,800-533-4535,10 mg/12.5 mL; vial (NDC 0069-0338-01),Revised,10/24/2019,"
", ,"
","
",Cardiovascular;Pediatric;Pulmonary/Allergy,Resolved,10/24/2019,"
",5/21/2019,"
","
","
","
","
","
","
"
Sildenafil Citrate (REVATIO),Pfizer Pharmaceuticals,800-533-4535,20 mg; tablets (NDC 0069-4190-68),Revised,10/24/2019,"
", ,"
","
",Cardiovascular;Pediatric;Pulmonary/Allergy,Resolved,10/24/2019,"
",5/21/2019,"
","
","
","
","
","
","
"
Sildenafil Citrate (REVATIO),Pfizer Pharmaceuticals,800-533-4535,10 mg/mL (powder); bottle (NDC 0069-0336-21),Revised,10/24/2019,"
","
","
","
",Cardiovascular;Pediatric;Pulmonary/Allergy,Resolved,10/24/2019,"
",5/21/2019,"
","
","
","
","
","
","
"
Simeprevir Capsules,Janssen Pharmaceuticals,800-526-7736,150mg capsules (NDC 59676-225-28),New,5/23/2018,"
","
","
","
",Antiviral,To be Discontinued,5/23/2018,5/23/2018,5/23/2018,"
","
","
","
","
","
","
"
Simvastatin (Zocor) Tablets,Teva Pharmaceuticals,800-545-8800,5 mg (NDC 0093-7152-98),New,2/6/2018,"
",Product discontinuation will occur the second quarter of 2018.  This was a business-related decision to discontinue manufacturing these products.,"
","
",Cardiovascular,To be Discontinued,2/6/2018,2/6/2018,2/6/2018,"
","
","
","
","
","
","
"
Simvastatin (Zocor) Tablets,Teva Pharmaceuticals,800-545-8800,10 mg (NDCs 0093-7153-93 / 0093-7153-56 / 0093-7153-19 / 0093-7153-31 / 0093-7153-10),New,2/6/2018,"
",Product discontinuation will occur the second quarter of 2018.  This was a business-related decision to discontinue manufacturing these products.,"
","
",Cardiovascular,To be Discontinued,2/6/2018,2/6/2018,2/6/2018,"
","
","
","
","
","
","
"
Simvastatin (Zocor) Tablets,Teva Pharmaceuticals,800-545-8800,20 mg (NDCs 0093-7154-93 / 0093-7154-56 / 0093-7154-31 / 0093-7154-19 / 0093-7154-10),New,2/6/2018,"
",Product discontinuation will occur the second quarter of 2018.  This was a business-related decision to discontinue manufacturing these products.,"
","
",Cardiovascular,To be Discontinued,2/6/2018,2/6/2018,2/6/2018,"
","
","
","
","
","
","
"
Simvastatin (Zocor) Tablets,Teva Pharmaceuticals,800-545-8800,40 mg (NDCs 0093-7155-93 / 0093-7155-56 / 0093-7155-31 / 0093-7155-19 / 0093-7155-10),New,2/6/2018,"
",Product discontinuation will occur the second quarter of 2018.  This was a business-related decision to discontinue manufacturing these products.,"
","
",Cardiovascular,To be Discontinued,2/6/2018,2/6/2018,2/6/2018,"
","
","
","
","
","
","
"
Simvastatin (Zocor) Tablets,Teva Pharmaceuticals,800-545-8800,80 mg (NDCs 0093-7156-98 / 0093-7156-93 / 0093-7156-56 / 0093-7156-19 / 0093-7156-10),New,2/6/2018,"
",Product discontinuation will occur the second quarter of 2018.  This was a business-related decision to discontinue manufacturing these products.,"
","
",Cardiovascular,To be Discontinued,2/6/2018,2/6/2018,2/6/2018,"
","
","
","
","
","
","
"
Simvastatin (Zocor) Tablets,Merck Sharp & Dohme Corp.,800-637-2579,5 mg Tablets bottles of 30 (NDC 0006-0726-31),New,2/6/2018,"
","
","
","
",Cardiovascular,To be Discontinued,2/6/2018,2/6/2018,2/6/2018,"
","
","
","
","
","
","
"
Sincalide (Kinevac) Lyophilized Powder for Injection,Bracco Diagnostics,877-272-2269,Supplied in packages of 10 single dose vials containing 5 mcg of sincalide per vial (NDC 0270-0556-15),Revised,9/18/2019,Available,"
","
",Delay in shipping of the drug,Medical Imaging;Other,Current,12/17/2015,"
",3/1/2017,"
","
","
","
","
","
","
"
"Sodium Acetate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,32.8% 400 mEq 100mL PBP (NDC 63323-0032-00),Reverified,3/24/2020,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Total Parenteral Nutrition,Current,"
","
",3/23/2016,"
","
","
","
","
","
","
"
"Sodium Acetate Injection, USP","Hospira, Inc.",844-646-4398,100 mEq/50 mL (2 mEq/mL); Pharmacy Bulk Package Glass Fliptop Vial (NDC 00409-3299-05),Revised,3/25/2020,Limited Supply Available. Next Delivery and Estimated Recovery: March 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Total Parenteral Nutrition,Current,"
","
",2/3/2016,"
","
","
","
","
","
","
"
"Sodium Acetate Injection, USP","Hospira, Inc.",844-646-4398,200 mEq/100 mL (2 mEq/mL); Pharmacy Bulk Package Glass Fliptop Vial (NDC 00409-3299-06),Revised,3/25/2020,Limited Supply Available. Next Delivery and Estimated Recovery: March 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Total Parenteral Nutrition,Current,"
","
",2/3/2016,"
","
","
","
","
","
","
"
"Sodium Acetate Injection, USP","Hospira, Inc.",844-646-4398,40 mEq/20 mL (2 mEq/mL); Single Dose Plastic Fliptop Vial (NDC 00409-7299-73),Revised,3/25/2020,Available,"
","
",Other,Total Parenteral Nutrition,Current,"
","
",2/3/2016,"
","
","
","
","
","
","
"
"Sodium Bicarbonate Injection, USP","Hospira, Inc.",844-646-4398,Neut (Sodium Bicarbonate Additive Solution); 200 mg/5 mL (4%); Single Dose Glass Fliptop Vial (NDC 0409-6609-02),Reverified,3/25/2020,Discontinued,"
","
",Discontinuation of the manufacture of the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,11/16/2016,"
",3/1/2017,"
","
","
","
","
","
","
"
"Sodium Bicarbonate Injection, USP","Hospira, Inc.",844-646-4398,Infant; 5 mEq/10 mL (4.2%; 0.5 mEq/mL); LifeShield Abboject Glass Syringe (NDC 0409-5534-34),Reverified,3/25/2020,Limited Supply Available. Next Delivery: March 2020; Estimated Recovery: December 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,11/16/2016,"
",3/1/2017,"
","
","
","
",https://www.fda.gov/media/135550/download,"
","
"
"Sodium Bicarbonate Injection, USP","Hospira, Inc.",844-646-4398,44.6 mEq/50 mL (7.5%; 0.9 mEq/mL); LifeShield Abboject Glass Syringe (NDC 0409-4916-34),Reverified,3/25/2020,Limited Supply Available. Next Delivery: July 2020; Estimated Recovery: December 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,11/16/2016,"
",3/1/2017,"
","
","
","
",https://www.fda.gov/media/135550/download,"
","
"
"Sodium Bicarbonate Injection, USP","Hospira, Inc.",844-646-4398,50 mEq/50 mL (8.4%; 1 mEq/mL); Single Dose Glass Fliptop Vial (NDC 0409-6625-02),Reverified,3/25/2020,Available,"
","
",Other,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,11/16/2016,"
",3/1/2017,"
","
","
","
","
","
","
"
"Sodium Bicarbonate Injection, USP","Hospira, Inc.",844-646-4398,50 mEq/50 mL (8.4%; 1 mEq/mL); LifeShield Abboject Glass Syringe (NDC 0409-6637-34),Reverified,3/25/2020,Limited Supply Available. Next Delivery: March 2020; Estimated Recovery: December 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,11/16/2016,"
",3/1/2017,"
","
","
","
",https://www.fda.gov/drugs/drug-shortages/search-list-extended-use-dates-assist-drug-shortages,"
","
"
"Sodium Bicarbonate Injection, USP","Hospira, Inc.",844-646-4398,Pediatric; 10 mEq/10 mL (8.4%; 1 mEq/mL); LifeShield Abboject Glass Syringe (NDC 0409-4900-34),Reverified,3/25/2020,Limited Supply Available. Next Delivery: March 2020; Estimated Recovery: December 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,11/16/2016,"
",3/1/2017,"
","
","
","
",https://www.fda.gov/media/135550/download,"
","
"
"Sodium Bicarbonate Injection, USP","Amphastar Pharmaceuticals, Inc./IMS",800-423-4136,"Sodium Bicarbonate Inj. USP, 8.4%, 50mL Luer-Jet Prefilled Syringe, (NDC 0548-3352-00), (new NDC 76329-3352-1)",Reverified,3/30/2020,Intermittent supply,"IMS is releasing product, but market demand continues to exceed our capacity","
",Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,11/16/2016,"
",3/1/2017,"
","
","
","
","
","
","
"
"Sodium Bicarbonate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"4.2% Single dose vial, 2.5 mEq per 5 mL (0.5 mEq per mL) (42 mg per mL)(NDC 63323-083-05)",Reverified,3/24/2020,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,"
","
",7/24/2017,"
","
","
","
","
","
","
"
"Sodium Bicarbonate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"8.4% Single dose vial, 50 mEq per 50 mL (1 mEq per mL)  (84 mg per mL)(NDC 63323-089-50)",Reverified,3/24/2020,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,"
","
",7/24/2017,"
","
","
","
","
","
","
"
"Sodium Bicarbonate Injection, USP","Exela Pharma Sciences, LLC",828-758-5474 ext. 154,"Sodium Bicarbonate Inj. USP, 8.4%, 50mL (NDC 51754-5001-1)",Revised,12/13/2019,Available direct or through Premier's ProvideGx program at this time and through CIVICA Rx program in Q1 2020.,"
","
",Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,"
","
",7/24/2017,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 50 mL Fleboflex Plastic Container (115 units/carton)(NDC 76297-001-11)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 100 mL Fleboflex Plastic Container (70 units/carton)(NDC 76297-001-21)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 250 mL Fleboflex Plastic Container (28 units/carton)(NDC 76297-001-31)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 500 mL Fleboflex Plastic Container (20 units/carton)(NDC NDC 76297-001-01)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 1000 mL Fleboflex Plastic Container (10 units/carton)(NDC NDC 76297-001-41)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,0.9% Sodium Chloride Injection USP 100mL fill in 150mL PAB S8004-5264 (NDC 0264-1800-32),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,0.9% Sodium Chloride Injection USP 50mL fill in 100mL PAB S8004-5384 (NDC 0264-1800-31),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,0.9% Sodium Chloride Injection USP 25mL fill in 100mL PAB S8004-5410 (NDC 0264-1800-36),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Hospira, Inc.",844-646-4398,50 mL (5-Pack); ADD-Vantage Flexible Container (NDC 00409-7101-66),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Hospira, Inc.",844-646-4398,100 mL (5-Pack); ADD-Vantage Flexible Container (NDC 00409-7101-67),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Hospira, Inc.",844-646-4398,250 mL (Dual Pack); ADD-Vantage Flexible Container (NDC 00409-7101-02),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, USP, 50 mL MINI-BAG Plus Container, VIAFLEX Plastic Container Product code 2B0042  (NDC 0338-0553-11)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, USP, 100 mL MINI-BAG Plus Container, VIAFLEX Plastic Container Product code 2B0043 (NDC 0338-0553-18)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, USP, 100 mL VIAFLEX Plastic Container.  Single pack (NDC 0338-0049-48, product code 2B1307)Quad Pack (NDC 0338-0049-18, product code 2B1302) Multi Pack (NDC 0338-0049-38, product code 2B1309)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, USP, 50 mL VIAFLEX Plastic Container.  Single Pack (NDC 0338-0049-41, product code 2B1306) Quad Pack (NDC 0338-0049-11, product code 2B1301) Multi Pack (NDC 0338-0049-31, product code 2B1308)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, USP, 25 mL VIAFLEX Plastic Container Quad Pack (NDC 0338-0049-10). Product code 2B1300",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP, 0.9%, 50mL (NDC 63323-623-53)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP, 0.9%, 100mL (NDC 63323-623-61)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP, 0.9%, 250mL (NDC 63323-623-74)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP, 0.9%, 500mL (NDC 63323-623-75)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP, 0.9%, 1000mL (NDC 63323-623-76)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,50 mL flexible container (Legacy Hospira NDC 0409-7984-13),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
,,,(ICU Medical NDC 0990-7984-13),,,,,,,,,,,,,,,,,,
Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,100 mL flexible container-4 pack (Legacy Hospira NDC 0409-7984-37),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
,,,(ICU Medical NDC 0990-7984-37),,,,,,,,,,,,,,,,,,
Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,Sodium Chloride 0.9% w/v Intravenous Infusion BP in the Ecoflac® plus container sizes: 500 mL (NDC 0264-9999-10),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,"0.9% NaCl 250mL bag, PVC/DEHP-free (NDC 00264-7800-20)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,"0.9% NaCl 500mL bag, PVC/DEHP-free (NDC 00264-7800-10)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,"0.9% NaCl 1000mL bag, PVC/DEHP-free (NDC 00264-7800-00)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,150mL flexible container (NDC 0409-7983-61),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,"250mL Vis-IV container, PVC/DEHP-free (NDC 0409-7983-25)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,250mL flexible container (Legacy Hospira NDC 0409-7983-02),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
,,,(ICU Medical NDC 0990-7983-02),,,,,,,,,,,,,,,,,,
Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,250mL flexible container 2 port (NDC 0409-7983-53),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,500mL flexible container 2 port (NDC 0409-7983-55),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,500mL flexible container (NDC 0409-7983-03),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,1000mL flexible container (NDC 0409-7983-09),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,Fresenius Medical Care North America,800-323-5188,1000ml (NDC 49230-300-10),Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, 250 mL, in VIAFLEX Container.   Product code FZB1322 (NDC 0338-9517-50)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, 500 mL, in VIAFLEX Container.   Product code FZB1323 (NDC 0338-9517-30)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, 1,000 mL, in VIAFLEX Container.   Product code FZB1324 (NDC 0338-9517-16)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride 0.9% w/v Intravenous Infusion BP in the Ecoflac® plus 1,000 mL Product Code 9999-00, (NDC 0264-9999-00)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride in Waiter for Injection, 100 mL, in VIAFLEX Container Product code ABB1307U (NDC 0338-9525-72)",Revised,11/13/2019,"
","
","
","
",Gastroenterology;Other;Pediatric,Resolved,11/13/2019,"
",1/15/2014,"
","
","
","
","
","
","
"
