id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
11266,Sodium Bicarbonate Injection,"Exela Pharma Sciences, LLC",828-758-5474 ext. 154,"Injection, 84 mg/1 mL (NDC 51754-5011-4)",Revised,12/19/23,Unavailable,"On backorder, anticipated release Jan 15, 2024",,Demand increase for the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11267,Sodium Bicarbonate Injection,"Exela Pharma Sciences, LLC",828-758-5474 ext. 154,"Injection, 42 mg/1 mL (NDC 51754-5012-4)",Revised,12/19/23,Unavailable,"On backorder, anticipated release Jan 15, 2024",,Demand increase for the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11268,Sodium Bicarbonate Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Injection, 42 mg/1 mL (NDC 0409-5534-14)",Reverified,12/19/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Delay in shipping of the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11269,Sodium Bicarbonate Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Injection, 84 mg/1 mL (NDC 0409-6637-14)",Reverified,12/19/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Delay in shipping of the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11270,Sodium Bicarbonate Injection,"Amphastar Pharmaceuticals, Inc.",800-423-4136,"Injection, 84 mg/1 mL (NDC 76329-3352-1)",Reverified,12/19/23,"Backorder due to the increase in demands, We are regularly releasing this product but demands are higher than what we can supply. We put this product under allocation program.",old NDC 0548-3352-00,,Demand increase for the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11271,Sodium Bicarbonate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 42 mg/1 mL (NDC 63323-083-05)",Reverified,12/20/23,Next release December 2023. Check wholesaler for inventory.,Check wholesalers for inventory,,Demand increase for the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11272,Sodium Bicarbonate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 84 mg/1 mL (NDC 63323-089-50)",Reverified,12/20/23,Next release December 2023. Check wholesaler for inventory.,Check wholesalers for inventory,,Demand increase for the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11273,Sodium Bicarbonate Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Injection, 42 mg/1 mL (NDC 0409-5555-02)",Reverified,12/19/23,Limited Supply Available.,,,Demand increase for the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11274,Sodium Bicarbonate Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Injection, 42 mg/1 mL (NDC 0409-5555-01)",Reverified,12/19/23,Limited Supply Available.,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Delay in shipping of the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11275,Sodium Bicarbonate Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Injection, 75 mg/1 mL (NDC 0409-4916-14)",Reverified,12/19/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Delay in shipping of the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11276,Sodium Bicarbonate Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Injection, 84 mg/1 mL (NDC 0409-6625-14)",Reverified,12/19/23,Limited Supply Available.,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Delay in shipping of the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11277,Sodium Bicarbonate Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Injection, 84 mg/1 mL (NDC 0409-6625-35)",Reverified,12/19/23,Limited Supply Available.,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Delay in shipping of the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11278,Sodium Bicarbonate Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Injection, 84 mg/1 mL (NDC 0409-4900-14)",Reverified,12/19/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Delay in shipping of the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11279,Sodium Bicarbonate Injection,"Exela Pharma Sciences, LLC",828-758-5474 ext. 154,"Injection, 84 mg/1 mL (NDC 51754-5001-5)",Reverified,12/19/23,Available,Available in NDC 51754-5001-4,,,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
11280,Sodium Chloride 0.9% Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Sodium Chloride 0.9%, Injection, 9 mg/1 mL (NDC 0641-0497-25)",Reverified,12/1/23,This presentation is temporarily on backorder.  Recovery is TBD at this time.,,,Demand increase for the drug,Other,Current,,
11281,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9%, Injection, 234 mg/1 mL (NDC 0409-1141-02)",Revised,9/28/23,Limited Supply Available.,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Demand increase for the drug,Gastroenterology; Endocrinology/Metabolism; Total Parenteral Nutrition; Pediatric,Current,,
11282,Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride, Injection, 4 meq/1 mL (NDC 63323-095-61)",Reverified,12/20/23,Available,Check wholesaler inventory; old NDC 63323-088-61,,Demand increase for the drug,Gastroenterology; Endocrinology/Metabolism; Total Parenteral Nutrition; Pediatric,Current,,
11283,Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-186-02)",Reverified,12/20/23,Available,Check wholesalers for inventory,,,Other,Current,,
11284,Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-186-10)",Reverified,12/20/23,Available,Check wholesalers for inventory,,,Other,Current,,
11285,Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-186-20)",Reverified,12/20/23,Next release not available at this time.,Check wholesalers for inventory,,Demand increase for the drug,Other,Current,,
11286,Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride, Injection, 9 mg/1 mL (NDC 63323-186-00)",Reverified,12/20/23,Next release date not available at this time.,,,Demand increase for the drug,Other,Current,,
11287,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0409-4888-10)",Revised,9/28/23,Available,,,Demand increase for the drug,Other,Current,,
11288,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0409-4888-12)",Revised,9/28/23,Available,,,Demand increase for the drug,Other,Current,,
11289,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0409-4888-20)",Revised,9/28/23,Available,,,Demand increase for the drug,Other,Current,,
11290,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0409-4888-50)",Revised,9/28/23,Available,,,Demand increase for the drug,Other,Current,,
11291,Sodium Chloride 0.9% Injection,"Medefil, Inc.",630-682-4600,"Sodium Chloride 0.9%, Injection, 9 mg/1 mL (NDC 64253-202-30)",Reverified,12/20/23,Available,,,,Other,Current,,
11292,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9%, Injection, 5.84 g/40 mL (NDC 0409-6660-75)",Revised,9/28/23,Next Delivery and Estimated Recovery: June 2024,Shortage per Manufacturer: Manufacturing Delay,,Demand increase for the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric; Total Parenteral Nutrition,Current,,
11293,Sodium Chloride 0.9% Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0990-7983-03)",Reverified,12/20/23,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-7983-03",,,Gastroenterology; Other; Pediatric,Current,,
11294,Sodium Chloride 0.9% Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0990-7983-09)",Reverified,12/20/23,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-7983-09",,,Gastroenterology; Other; Pediatric,Current,,
11295,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9%, 50 mL Fleboflex Plastic Container, Injection, 0.9% (NDC 79672-613-01)",Reverified,12/20/23,Product available for contracted customers.,,,,Gastroenterology; Other; Pediatric,Current,,
11296,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9%, 100 mL Fleboflex Plastic Container, Injection, 0.9% (NDC 79672-613-02)",Reverified,12/20/23,Product available for contracted customers.,,,,Gastroenterology; Other; Pediatric,Current,,
11297,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9%, 250 mL Fleboflex Plastic Container, Injection, 0.9% (NDC 79672-613-03)",Reverified,12/20/23,Product available for contracted customers.,,,,Gastroenterology; Other; Pediatric,Current,,
11298,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9%, 500 mL Fleboflex Plastic Container, Injection, 0.9% (NDC 79672-613-04)",Reverified,12/20/23,Product available for contracted customers.,,,,Gastroenterology; Other; Pediatric,Current,,
11299,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9%, 1000 mL Fleboflex Plastic Container, Injection, 0.9% (NDC 79672-613-05)",Reverified,12/20/23,Product available for contracted customers.,,,,Gastroenterology; Other; Pediatric,Current,,
11300,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 g/100 mL (NDC 0264-7800-00)",Reverified,12/19/23,Product available,,,,Gastroenterology; Other; Pediatric,Current,,
11301,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 g/100 mL (NDC 0264-7800-10)",Reverified,12/19/23,Product available,,,,Gastroenterology; Other; Pediatric,Current,,
11302,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 g/100 mL (NDC 0264-7800-20)",Reverified,12/19/23,Product available,,,,Gastroenterology; Other; Pediatric,Current,,
11303,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 g/100 mL (NDC 0264-7800-09)",Reverified,12/19/23,Product available,,,,Gastroenterology; Other; Pediatric,Current,,
11304,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0264-1800-32)",Reverified,12/19/23,Product available,,,,Gastroenterology; Other; Pediatric,Current,,
11305,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0264-1800-31)",Reverified,12/19/23,Product available,,,,Gastroenterology; Other; Pediatric,Current,,
11306,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0264-1800-36)",Reverified,12/19/23,Product available,,,,Gastroenterology; Other; Pediatric,Current,,
11307,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0409-7101-66)",Revised,9/28/23,Available,,,Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,,
11308,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0409-7101-67)",Revised,9/28/23,Available,,,Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,,
11309,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0409-7101-02)",Revised,9/28/23,Available,,,Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,,
11310,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 76297-001-21)",Revised,11/15/23,Available,,,,Gastroenterology; Other; Pediatric,Current,,
11311,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 76297-001-31)",Revised,11/15/23,Available,,,,Gastroenterology; Other; Pediatric,Current,,
11312,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 76297-001-01)",Revised,11/15/23,Available,,,,Gastroenterology; Other; Pediatric,Current,,
11313,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 76297-001-41)",Revised,11/15/23,Available,,,,Gastroenterology; Other; Pediatric,Current,,
11314,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 76297-001-11)",Revised,11/15/23,Available,,,Regulatory delay,Gastroenterology; Other; Pediatric,Current,,
11315,Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-623-53)",Reverified,12/20/23,Available,Check wholesaler inventory,,,Gastroenterology; Other; Pediatric,Current,,
11316,Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-623-61)",Reverified,12/20/23,Available,Check wholesaler inventory,,,Gastroenterology; Other; Pediatric,Current,,
11317,Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 65219-472-20)",Reverified,12/20/23,Available,Check wholesaler inventory; old NDC 63323-623-75,,,Gastroenterology; Other; Pediatric,Current,,
11318,Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 65219-474-10)",Reverified,12/20/23,Available,Check wholesaler inventory; old NDC 63323-623-76,,,Gastroenterology; Other; Pediatric,Current,,
11319,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-18)",Reverified,12/21/23,Available,,,,Gastroenterology; Other; Pediatric,Current,,
11320,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-41)",Reverified,12/21/23,Available,,,,Gastroenterology; Other; Pediatric,Current,,
11321,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-48)",Reverified,12/21/23,Available,,,,Gastroenterology; Other; Pediatric,Current,,
11322,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-31)",Reverified,12/21/23,Available,,,,Gastroenterology; Other; Pediatric,Current,,
11323,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-02)",Revised,9/27/23,Available,,,Regulatory delay,Gastroenterology; Other; Pediatric,Current,,
11324,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-03)",Revised,9/27/23,Available,,,Regulatory delay,Gastroenterology; Other; Pediatric,Current,,
11325,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-04)",Revised,9/27/23,Available,,,Regulatory delay,Gastroenterology; Other; Pediatric,Current,,
11326,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-10)",Reverified,12/21/23,Available,,,,Gastroenterology; Other; Pediatric,Current,,
11327,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-11)",Reverified,12/21/23,Available,,,,Gastroenterology; Other; Pediatric,Current,,
11328,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-38)",Reverified,12/21/23,Available,,,,Gastroenterology; Other; Pediatric,Current,,
11329,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-02)",Revised,9/27/23,Available,,,Regulatory delay,Gastroenterology; Other; Pediatric,Current,,
11330,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-06)",Revised,9/27/23,Available,,,Regulatory delay,Gastroenterology; Other; Pediatric,Current,,
11331,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-04)",Revised,9/27/23,Available,,,Regulatory delay,Gastroenterology; Other; Pediatric,Current,,
11332,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0338-0553-11)",Revised,9/27/23,Available,,,Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,,
11333,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 450 mg/100 mL (NDC 0338-9151-30)",Revised,9/27/23,Limited supply on allocation; Recovery: December 2024,,,Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,,
11334,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0338-9159-30)",Revised,9/27/23,Available on Allocation,,,Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,,
11335,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0338-0553-18)",Revised,9/27/23,Available,,,Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,,
11336,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-02)",Revised,9/27/23,Available,,,Regulatory delay,Gastroenterology; Other; Pediatric,Current,,
11337,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-04)",Revised,9/27/23,Available,,,Regulatory delay,Gastroenterology; Other; Pediatric,Current,,
11338,Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-06)",Revised,9/27/23,Available,,,Regulatory delay,Gastroenterology; Other; Pediatric,Current,,
11339,Sodium Chloride 0.9% Injection,Guerbet LLC,877-729-6679,"Sodium Chloride 0.9% In Plastic Container, Injection, .9 mg/1 mL (NDC 0019-1188-81)",Reverified,12/19/23,Product is not available as of today,,,Delay in shipping of the drug,Other,Current,,
11340,Sodium Chloride 0.9% Injection,Guerbet LLC,877-729-6679,"Sodium Chloride 0.9% In Plastic Container, Injection, .9 mg/1 mL (NDC 0019-1188-27)",Reverified,12/19/23,Sodium Chloride Injection in RFID presentation is not available and the plan is to discontinue this presentation from sales,,,Discontinuation of the manufacture of the drug,Other,Current,,
11341,Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Bacteriostatic Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-924-30)",Reverified,12/20/23,Available,Check wholesaler inventory,,,Gastroenterology; Other; Pediatric,Current,,
11342,Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Bacteriostatic Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-924-10)",Reverified,12/20/23,Available,Check wholesaler inventory,,,Gastroenterology; Other; Pediatric,Current,,
11343,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Bacteriostatic Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0409-1966-12)",Revised,9/28/23,Depleted,,,Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,,
11344,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Bacteriostatic Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0409-1966-05)",Revised,9/28/23,Available,,,Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,,
11345,Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Bacteriostatic Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0409-1966-07)",Revised,9/28/23,Available,,,Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,,
11346,Sodium Chloride 0.9% Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0990-7984-13)",Reverified,12/20/23,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-7984-13",,,Gastroenterology; Other; Pediatric,Current,,
11347,Sodium Chloride 0.9% Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0990-7984-36)",Reverified,12/20/23,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-7984-36",,,Gastroenterology; Other; Pediatric,Current,,
11348,Sodium Chloride 0.9% Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0990-7984-37)",Reverified,12/20/23,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-7984-37",,,Gastroenterology; Other; Pediatric,Current,,
11349,Sodium Chloride 0.9% Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0990-7984-23)",Reverified,12/20/23,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-7984-23",,,Gastroenterology; Other; Pediatric,Current,,
11350,Sodium Chloride 0.9% Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0990-7984-20)",Reverified,12/20/23,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-7984-20",,,Gastroenterology; Other; Pediatric,Current,,
11351,Sodium Chloride 0.9% Injection,"Spectra Medical Devices, LLC",978-657-0889,"Sodium Chloride 0.9%, Injection, 9 mg/1 mL (NDC 65282-1510-1)",Reverified,12/20/23,"Currently available, in stock, Production is ongoing",,,,Other,Current,,
11352,Sodium Chloride 0.9% Injection,"Spectra Medical Devices, LLC",978-657-0889,"Sodium Chloride 0.9%, Injection, 9 mg/1 mL (NDC 65282-1505-1)",Reverified,12/20/23,"Currently available, in stock, Production is ongoing",,,,Other,Current,,
11353,Sodium Chloride 0.9% Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0990-7983-61)",Reverified,12/20/23,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-7983-61",,,Gastroenterology; Other; Pediatric,Current,,
11354,Sodium Chloride 0.9% Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0990-7983-02)",Reverified,12/20/23,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-7983-02",,,Gastroenterology; Other; Pediatric,Current,,
11355,Sodium Chloride 0.9% Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0990-7983-55)",Reverified,12/20/23,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-7983-55",,,Gastroenterology; Other; Pediatric,Current,,
11356,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .45 g/100 mL (NDC 0264-7802-00)",Reverified,12/19/23,Product available,,,,Gastroenterology; Other; Pediatric,Current,,
11357,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .45 g/100 mL (NDC 0264-7802-10)",Reverified,12/19/23,Product available,,,,Gastroenterology; Other; Pediatric,Current,,
