id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
9245,Sodium Bicarbonate Injection,"Hospira, Inc.",844-646-4398,50 mEq/50 mL (1 mEq/mL) Single Dose Vial Novaplus® (8.4% concentration) (NDC 0409-6625-35),Revised,9/30/22,Available,,,,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
9246,Sodium Bicarbonate Injection,"Hospira, Inc.",844-646-4398,Pediatric 10 mEq/10 mL (1 mEq/mL) LifeShield® ABBOJECT® Glass Syringe (8.4% Concentration) (NDC 0409-4900-14),Revised,9/30/22,Limited Supply Available. Next Delivery: November 2022; Estimated Recovery: December 2022,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
9247,Sodium Bicarbonate Injection,"Exela Pharma Sciences, LLC",828-758-5474 ext. 154,10 mEq/10 mL (NDC 2551754-5011-04),New,1/31/22,Currently on backorder,,,,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
9248,Sodium Bicarbonate Injection,"Exela Pharma Sciences, LLC",828-758-5474 ext. 154,"5 mEq/10 mL, 4.2%, (NDC 51754-5012-04)",New,1/31/22,On backorder,,,,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
9249,Sodium Bicarbonate Injection,"Hospira, Inc.",844-646-4398,Neut (Sodium Bicarbonate Additive Solution); 200 mg/5 mL (4%); Single Dose Glass Fliptop Vial (NDC 0409-6609-02),Revised,9/30/22,Discontinued,,,Discontinuation of the manufacture of the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
9250,Sodium Bicarbonate Injection,"Hospira, Inc.",844-646-4398,Infant 5 mEq/10 mL (0.5 mEq/mL) ABBOJECT® Glass Syringe (4.2% Concentration) (NDC 0409-5534-14) (old NDC 0409-5534-34),Revised,9/30/22,Next Delivery: September 2022; Estimated Recovery: December 2022,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
9251,Sodium Bicarbonate Injection,"Hospira, Inc.",844-646-4398,50 mEq/50 mL (1 mEq/mL) LifeShield® ABBOJECT® Glass Syringe (8.4% Concentration) (NDC 0409-6637-14),Revised,9/30/22,Next Delivery: September 2022; Estimated Recovery: June 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
9252,Sodium Bicarbonate Injection,"Amphastar Pharmaceuticals, Inc./IMS",800-423-4136,"Sodium Bicarbonate Inj. USP, 8.4%, 50mL Luer-Jet Prefilled Syringe, (NDC 0548-3352-00), (new NDC 76329-3352-1)",Reverified,8/12/22,Backorder due to the increase in demands,,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
9253,Sodium Bicarbonate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"4.2% Single dose vial, 2.5 mEq per 5 mL (0.5 mEq per mL) (42 mg per mL)(NDC 63323-083-05)",Revised,9/14/22,Available,Check wholesalers for inventory,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
9254,Sodium Bicarbonate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"8.4% Single dose vial, 50 mEq per 50 mL (1 mEq per mL)  (84 mg per mL)(NDC 63323-089-50)",Revised,9/14/22,Backordered. Next release September 2022.,Check wholesalers for inventory,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
9255,Sodium Bicarbonate Injection,"Exela Pharma Sciences, LLC",828-758-5474 ext. 154,"8.4%, 50mL (NDC 51754-5001-05)",Revised,1/31/22,Available,,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric,Current,,
9256,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-976-7747,"0.9% Sodium Chloride, USP 50 mL (Legacy Hospira NDC 0409-7984-13)(ICU Medical NDC 0990-7984-13)",Reverified,10/3/22,Allocated to Contracted Customers Only,,,Demand increase for the drug,Gastroenterology;Other;Pediatric,Current,,
9257,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-976-7747,"0.9% Sodium Chloride, USP 50 mL 4-1 (Legacy Hospira NDC 0409-7984-36)(ICU Medical NDC 0990-7984-36)",Reverified,10/3/22,Available to Contracted Customers Only,,,Demand increase for the drug,Gastroenterology;Other;Pediatric,Current,,
9258,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-976-7747,"0.9% Sodium Chloride, USP 100 mL (Legacy Hospira NDC 0409-7984-37)(ICU Medical NDC 0990-7984-37)",Reverified,10/3/22,Allocated to Contracted Customers Only,,,Demand increase for the drug,Gastroenterology;Other;Pediatric,Current,,
9259,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-976-7747,"0.9% Sodium Chloride, USP 100 mL (Legacy Hospira NDC 0409-7984-23)(ICU Medical NDC 0990-7984-23)",Reverified,10/3/22,Allocated to Contracted Customers Only,,,Other,Gastroenterology;Other;Pediatric,Current,,
9260,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-976-7747,"0.9% Sodium Chloride, USP 25 mL (Legacy Hospira NDC 0409-7984-20)(ICU Medical NDC 0990-7984-20)",Reverified,10/3/22,Available,,,Demand increase for the drug,Gastroenterology;Other;Pediatric,Current,,
9261,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,1000 mL Excel Bag L8000 (NDC 0264-7800-00),New,12/10/21,Product available for contracted customers,,,Other,Gastroenterology;Other;Pediatric,Current,,
9262,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,500 mL Excel Bag L8001 (NDC 0264-7800-10),New,12/10/21,Product available for contracted customers,,,Other,Gastroenterology;Other;Pediatric,Current,,
9263,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,250 mL Excel Bag L8002 (NDC 0264-7800-20),New,12/10/21,Product available for contracted customers,,,Other,Gastroenterology;Other;Pediatric,Current,,
9264,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,1000 mL E3 Bag E8000 (NDC 0264-7800-09),New,12/10/21,Product available for contracted customers,,,Other,Gastroenterology;Other;Pediatric,Current,,
9265,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,100 mL PAB Bag S8004-5264 (NDC 0264-1800-32),New,12/10/21,Product available for contracted customers,,,Other,Gastroenterology;Other;Pediatric,Current,,
9266,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,50 mL PAB Bag S8004-5384 (NDC 0264-1800-31),New,12/10/21,Product available for contracted customers,,,Other,Gastroenterology;Other;Pediatric,Current,,
9267,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,25 mL PAB Bag S8004-5410 (NDC 0264-1800-36),New,12/10/21,Product available for contracted customers,,,Other,Gastroenterology;Other;Pediatric,Current,,
9268,Sodium Chloride 0.9% Injection Bags,"Hospira, Inc.",844-646-4398,50 mL ADD-Vantage™ Flexible Container (NDC 00409-7101-66),Revised,9/12/22,Limited Supply Available. Next Delivery: September 2022; Estimated Recovery: October 2022,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Gastroenterology;Other;Pediatric,Current,,
9269,Sodium Chloride 0.9% Injection Bags,"Hospira, Inc.",844-646-4398,100 mL ADD-Vantage™ Flexible Container (NDC 00409-7101-67),Revised,9/12/22,Limited Supply Available. Next Delivery: September 2022; Estimated Recovery: October 2022,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Gastroenterology;Other;Pediatric,Current,,
9270,Sodium Chloride 0.9% Injection Bags,"Hospira, Inc.",844-646-4398,250 mL ADD-Vantage™ Flexible Container (NDC 00409-7101-02),Revised,9/12/22,Available,,,Other,Gastroenterology;Other;Pediatric,Current,,
9271,Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 100 mL Fleboflex Plastic Container (70 units/carton)(NDC 76297-001-21)",New,3/16/22,Available,,,Other,Gastroenterology;Other;Pediatric,Current,,
9272,Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 250 mL Fleboflex Plastic Container (28 units/carton)(NDC 76297-001-31)",New,3/16/22,Available,,,Other,Gastroenterology;Other;Pediatric,Current,,
9273,Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 500 mL Fleboflex Plastic Container (20 units/carton)(NDC NDC 76297-001-01)",New,3/16/22,Available,,,Other,Gastroenterology;Other;Pediatric,Current,,
9274,Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 1000 mL Fleboflex Plastic Container (10 units/carton)(NDC NDC 76297-001-41)",New,3/16/22,Available,,,Other,Gastroenterology;Other;Pediatric,Current,,
9275,Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 50 mL Fleboflex Plastic Container (115 units/carton)(NDC 76297-001-11)",New,3/16/22,Available,,,Other,Gastroenterology;Other;Pediatric,Current,,
9276,Sodium Chloride 0.9% Injection Bags,"Fresenius Kabi USA, LLC",888-386-1300,"0.9% (450 mg per 50 mL), (9 mg per mL), Single Dose freeflex bag, 50 mL, (NDC: 63323-623-53)",Revised,9/14/22,Backordered. Next release September 2022.,Check wholesaler inventory,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9277,Sodium Chloride 0.9% Injection Bags,"Fresenius Kabi USA, LLC",888-386-1300,"0.9% (900 mg per 100 mL), (9 mg per mL), Single Dose freeflex bag, 100 mL, (NDC: 63323-623-61)",Revised,9/14/22,Backordered. Next release September 2022.,Check wholesaler inventory,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9278,Sodium Chloride 0.9% Injection Bags,"Fresenius Kabi USA, LLC",888-386-1300,"0.9% (2,250 mg per 250 mL), (9 mg per mL), Single dose freeflex bag, 250 mL, (NDC: 63323-623-74)",Revised,9/14/22,Backordered. Next release August 2022.,Check wholesaler inventory,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9279,Sodium Chloride 0.9% Injection Bags,"Fresenius Kabi USA, LLC",888-386-1300,"0.9% (4,500 mg per 500 mL), (9 mg per mL), Single dose freeflex bag, 500 mL, (NDC: 63323-623-75)",Revised,9/14/22,Backordered. Next release September 2022.,Check wholesaler inventory,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9280,Sodium Chloride 0.9% Injection Bags,"Fresenius Kabi USA, LLC",888-386-1300,"0.9% (9,000 mg per 1,000 mL), (9 mg per mL), Single dose freeflex bag, 1,000 mL, (NDC: 63323-623-76)",Revised,9/14/22,Backordered. Next release August 2022.,Check wholesaler inventory,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9281,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"100 mL VIAFLEX Plastic Container, Quad Pack; Product Code 2B1302; (NDC 0338-0049-18)",Reverified,9/28/22,Available,,,,Gastroenterology;Other;Pediatric,Current,,
9282,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"50 mL VIAFLEX Plastic Container, Product Code 2B1306 (NDC 0338-0049-41)",Reverified,9/28/22,Available,,,,Gastroenterology;Other;Pediatric,Current,,
9283,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"100 mL VIAFLEX Plastic Container, Product Code 2B1307 (NDC 0338-0049-48)",Reverified,9/28/22,Available,,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9284,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"50 mL VIAFLEX Plastic Container, Multi Pack, Product Code 2B1308 (NDC 0338-0049-31)",Reverified,9/28/22,Available,,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9285,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"250 mL VIAFLEX Plastic Container, Product Code 2B1322Q (NDC 0338-0049-02)",Reverified,9/28/22,Available,,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9286,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"500 mL VIAFLEX Plastic Container, Product Code 2B1323Q (NDC 0338-0049-03)",Reverified,9/28/22,Limited supply; Recovery August,,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9287,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"1000 mL VIAFLEX Plastic Container, Product Code 2B1324X (NDC 0338-0049-04)",Reverified,9/28/22,Available,,,,Gastroenterology;Other;Pediatric,Current,,
9288,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"25 mL VIAFLEX Plastic Container, Quad Pack, Product Code 2B1300 (NDC 0338-0049-10)",Reverified,9/28/22,Available,,,,Gastroenterology;Other;Pediatric,Current,,
9289,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"50 mL VIAFLEX Plastic Container, Quad Pack, Product Code 2B1301 (NDC 0338-0049-11)",Reverified,9/28/22,Available,,,,Gastroenterology;Other;Pediatric,Current,,
9290,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"100 mL VIAFLEX Plastic Container, Multi Pack, Product Code 2B1309 (NDC 0338-0049-38)",Reverified,9/28/22,Available,,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9291,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"250 mL VIAFLO Plastic Container, Product Code UE1322D (NDC 0338-9543-02)",Reverified,9/28/22,Available,,,,Gastroenterology;Other;Pediatric,Current,,
9292,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"1000 mL VIAFLO Plastic Container, Product Code UE1324D (NDC 0338-9543-06)",Reverified,9/28/22,Available,,,,Gastroenterology;Other;Pediatric,Current,,
9293,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"500 mL VIAFLO Plastic Container, Product Code UE1323D (NDC 0338-9543-04)",Reverified,9/28/22,Available,,,,Gastroenterology;Other;Pediatric,Current,,
9294,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"50 mL MINI-BAG Plus Container, Quad Pack, Product Code 2B0042 (NDC 0338-0553-11)",Reverified,9/28/22,Available,,,Manufacturing delay,Gastroenterology;Other;Pediatric,Current,,
9295,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"50 mL MINI-BAG Plus Container, Single Pack, Product Code EZPB0042 (NDC 0338-9151-30)",Reverified,9/28/22,Supply available on allocation,,,,Gastroenterology;Other;Pediatric,Current,,
9296,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"100 mL MINI-BAG Plus Container, Single Pack, Product Code EZPB0043 (NDC 0338-9159-30)",Reverified,9/28/22,"Limited Supply on Allocation, Recovery 2023",,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9297,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"100 mL MINI-BAG Plus Container, Quad Pack, Product Code 2B 0043 (NDC 0338-0553-18)",Reverified,9/28/22,Available,,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9298,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"250 mL VIAFLO Plastic Container, Product Code UE1322D (NDC 0338-9543-02)",Reverified,9/28/22,Available,,,,Gastroenterology;Other;Pediatric,Current,,
9299,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"500 mL VIAFLO Plastic Container, Product Code UE1323D (NDC 0338-9543-04)",Reverified,9/28/22,Available,,,,Gastroenterology;Other;Pediatric,Current,,
9300,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"1000 mL VIAFLO Plastic Container, Product Code UE1324D (NDC 0338-9543-06)",Reverified,9/28/22,Available,,,Demand increase,Gastroenterology;Other;Pediatric,Current,,
9301,Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 50 mL Fleboflex Plastic Container (115 units/carton)(NDC 79672-613-01)",New,3/16/22,Product available for contracted customers.,,,Other,Gastroenterology;Other;Pediatric,Current,,
9302,Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 100 mL Fleboflex Plastic Container (70 units/carton)(NDC 79672-613-02)",New,3/16/22,Product available for contracted customers.,,,Other,Gastroenterology;Other;Pediatric,Current,,
9303,Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 250 mL Fleboflex Plastic Container (28 units/carton)(NDC 79672-613-03)",New,3/16/22,Product available for contracted customers.,,,Other,Gastroenterology;Other;Pediatric,Current,,
9304,Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 500 mL Fleboflex Plastic Container (20 units/carton)(NDC 79672-613-04)",New,3/16/22,Product available for contracted customers.,,,Other,Gastroenterology;Other;Pediatric,Current,,
9305,Sodium Chloride 0.9% Injection Bags,"Laboratorios Grifols, S.A.",800-848-0462,"0.9% Sodium Chloride Injection, USP 1000 mL Fleboflex Plastic Container (10 units/carton)(NDC 79672-613-05)",New,3/16/22,Product available for contracted customers.,,,Other,Gastroenterology;Other;Pediatric,Current,,
9306,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-976-7747,"0.9% Sodium Chloride, USP 500 mL (Legacy Hospira (NDC 0409-7983-03)(ICU Medical NDC 0990-7983-03)",Reverified,10/3/22,Available,,,,Gastroenterology;Other;Pediatric,Current,,
9307,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-976-7747,"0.9% Sodium Chloride, USP 1000 mL (Legacy Hospira NDC 0409-7983-09)(ICU Medical NDC 0990-7983-09)",Reverified,10/3/22,Allocation,,,Demand increase for the drug,Gastroenterology;Other;Pediatric,Current,,
9308,Sodium Chloride 14.6% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"50 mEq per 20 mL (2.5 mEq per mL), Single dose plastic flip top vial, (NDC 63323-090-20)",New,4/5/22,Backordered. Next release June 2022.,,,Increase in Demand,Endocrinology/Metabolism;Gastroenterology;Pediatric;Total Parenteral Nutrition,Current,,
9309,Sodium Chloride 14.6% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"100 mEq per 40 mL (2.5 mEq per mL), Single dose plastic flip top vial, (NDC 63323-090-40)",New,4/5/22,Backordered. Next release June 2022.,,,Increase in Demand,Endocrinology/Metabolism;Gastroenterology;Pediatric;Total Parenteral Nutrition,Current,,
9310,Sodium Chloride 14.6% Injection,"Hospira, Inc.",844-646-4398,14.6% 100 mEq/40 mL (2.5 mEq/mL); Single Dose Plastic Fliptop Vial (NDC 00409-6660-75),Reverified,9/12/22,Next Delivery and Estimated Recovery: March 2023,,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric;Total Parenteral Nutrition,Current,,
9311,Sodium Chloride 23.4% Injection,"Fresenius Kabi USA, LLC",888-386-1300,100 mL vials (NDC 63323-0095-61),Revised,9/14/22,Backordered. Next release October 2022.,Check wholesaler inventory,,Demand increase for the drug,Gastroenterology;Endocrinology/Metabolism;Total Parenteral Nutrition;Pediatric,Current,,
9312,Sodium Chloride 23.4% Injection,"Fresenius Kabi USA, LLC",888-386-1300,200 mL vials (NDC 63323-0088-63),Revised,9/14/22,Backordered. Next release October 2022.,Check wholesaler inventory,,Demand increase for the drug,Gastroenterology;Endocrinology/Metabolism;Total Parenteral Nutrition;Pediatric,Current,,
9313,Sodium Chloride 23.4% Injection,"Hospira, Inc.",844-646-4398,400 mEq/100 mL (4 mEq/mL); Pharmacy Bulk Package Glass Fliptop Vial (NDC 00409-1141-02),Revised,9/12/22,Next Delivery: October 2022; Estimated Recovery: March 2023,,,Demand increase for the drug,Gastroenterology;Endocrinology/Metabolism;Total Parenteral Nutrition;Pediatric,Current,,
9314,Sodium Chloride 23.4% Injection,"Fresenius Kabi USA, LLC",888-386-1300,30 mL vials (NDC 63323-0093-30),Revised,9/14/22,Backordered. Next release September 2022.,Check wholesaler inventory,,Demand increase for the drug,Gastroenterology;Endocrinology/Metabolism;Total Parenteral Nutrition;Pediatric,Current,,
9315,"Sodium Chloride Injection, 0.9% Vials and Syringes","Medefil, Inc.",630-682-4600,"Sodium Chloride Injection, USP, 0.9%, in a plastic syringe (10 mL) (NDC 64253-202-30)",Revised,10/3/22,Available,,,Available,Other,Current,,
9316,"Sodium Chloride Injection, 0.9% Vials and Syringes","Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP, Single dose plastic vial, 0.9%, (18 mg per 2 mL)(9 mg per mL) (NDC 63323-186-02)",Revised,10/3/22,Backordered. Next release Q4-2022.,,,Increase in Demand,Other,Current,,
9317,"Sodium Chloride Injection, 0.9% Vials and Syringes","Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP,  Single dose plastic vial, 0.9%, (90 mg per 10 mL)(9 mg per mL) (NDC 63323-186-10)",Revised,10/3/22,Backordered. Next release October 2022.,Check wholesalers for inventory,,Demand increase,Other,Current,,
9318,"Sodium Chloride Injection, 0.9% Vials and Syringes","Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP,  Single dose plastic vial, 0.9%, (180 mg per 20 mL)(9 mg per mL) (NDC 63323-186-20)",Revised,10/3/22,Backordered. Next release not available at this time.,Check wholesalers for inventory,,Demand increase,Other,Current,,
9319,"Sodium Chloride Injection, 0.9% Vials and Syringes","Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP, Single dose tear top vial, 0.9%, (900 mg per 100 mL)(9 mg per mL) (NDC 63323-186-00)",Revised,10/3/22,Backordered.  Next release date not available at this time.,,,Increase in Demand,Other,Current,,
9320,"Sodium Chloride Injection, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,10 mL (0.9%); Single Dose Plastic Fliptop Vial (NDC 00409-4888-10),Revised,10/3/22,Available,,,Demand increase for the drug,Other,Current,,
9321,"Sodium Chloride Injection, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,10 mL (0.9%); Single Dose LifeShield Plastic Fliptop Vial (NDC 00409-4888-12),Revised,10/3/22,Next Delivery: October 2022; Estimated Recovery: December 2022,,,Demand increase for the drug,Other,Current,,
9322,"Sodium Chloride Injection, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,0.9%; Single Dose Plastic Fliptop Vial (NDC 00409-4888-20),Revised,10/3/22,Available,,,Other,Other,Current,,
9323,"Sodium Chloride Injection, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,0.9%; Single Dose Plastic Fliptop Vial (NDC 00409-4888-50),Revised,10/3/22,Next Delivery: October 2022; Estimated Recovery: August 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Demand increase for the drug,Other,Current,,
9324,"Sodium Chloride Injection, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,0.9%; Carpuject Luer Lock Glass Syringe (NDC 00409-1918-32),Revised,10/3/22,Discontinued,,,Discontinuation of the manufacture of the drug,Other,Current,,
9325,"Sodium Chloride Injection, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,0.9%; Carpuject Luer Lock Glass Syringe (NDC 00409-1918-33),Revised,10/3/22,Discontinued,,,Discontinuation of the manufacture of the drug,Other,Current,,
9326,"Sodium Chloride Injection, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,0.9%; Carpuject Luer Lock Glass Syringe (NDC 00409-1918-35),Revised,10/3/22,Discontinued,,,Discontinuation of the manufacture of the drug,Other,Current,,
9327,"Sodium Chloride Injection, 0.9% Vials and Syringes","Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"0.9%, 2 mL vial (NDC 0641-0497-25)",Revised,10/3/22,This presentation is temporarily on backorder.  Recovery is TBD at this time.,,,Demand increase for the drug,Other,Current,,
9328,"Sodium Chloride Injection, 0.9% Vials and Syringes","Spectra Medical Devices, Inc.",978-657-0889,0.9% 10mL Ampule (NDC 65282-1510-1),Revised,10/3/22,"Currently available, in stock, Production is ongoing",,,Other,Other,Current,,
9329,"Sodium Chloride Injection, 0.9% Vials and Syringes","Spectra Medical Devices, Inc.",978-657-0889,0.9% 5mL Ampule (NDC 65282-1505-1),Revised,10/3/22,"Currently available, in stock, Production is ongoing",,,Other,Other,Current,,
9330,"Sodium Chloride Injection, 0.9% Vials and Syringes",Guerbet LLC,877-729-6679,125 mL PFS (NDC 0019-1188-81),Revised,10/3/22,"On backorder. Next batch will be available in April 2022, and the current demand can be fulfilled by May 2022.",,,Other,Other,Current,,
9331,"Sodium Chloride Injection, 0.9% Vials and Syringes",Guerbet LLC,877-729-6679,125 mL PFS RFID Tag (NDC 0019-1188-27),Revised,10/3/22,Available; Next batch will be available May 2022.,,,Other,Other,Current,,
9332,Sodium Phosphates Injection,"Hospira, Inc.",844-646-4398,"Phosphorus 45 mmol/15 mL, Sodium 60 mEq/15 mL, vial (NDC 0409-7391-72)",Revised,9/12/22,Limited Supply Available. Next Delivery: September 2022; Estimated Recovery: December 2022,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Endocrinology/Metabolism;Gastroenterology;Pediatric;Total Parenteral Nutrition,Current,,
9333,Sodium Phosphates Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Phosphorus 15 mmol/5 mL, Sodium 20 mEq/5 mL, vial (NDC 63323-170-05)",Revised,9/14/22,Available,Check wholesaler inventory,,Other,Endocrinology/Metabolism;Gastroenterology;Pediatric;Total Parenteral Nutrition,Current,,
9334,Sodium Phosphates Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Phosphorus 45 mmol/15 mL, Sodium 60 mEq/15 mL, vial (NDC 63323-881-16)",Revised,9/14/22,Available,Check wholesaler inventory,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Pediatric;Total Parenteral Nutrition,Current,,
9335,Somatropin Recombinant (Humatrope) Injection,Eli Lilly and Co.,800-545-5979,5 mg kit (NDC 0002-7335-11) contains 5 mg/mL in 1 vial (NDC 0002-7349-01) of Humatrope and 5 mL in 1 vial (NDC 0002-7336-01) of Sterile Diluent,New,7/7/20,,,,,Hematology,To be Discontinued,,
9336,Spironolactone Tablets,Actavis Elizabeth LLC an indirect wholly owned subsidiary of Teva Pharmaceuticals USA Inc.,800-545-8800,"25mg tablets, bottle of 100 (NDC 0228-2803-11)",New,5/22/18,,,,,Renal,To be Discontinued,,
9337,Spironolactone Tablets,Actavis Elizabeth LLC an indirect wholly owned subsidiary of Teva Pharmaceuticals USA Inc.,800-545-8800,"25mg tablets, bottle of 500 (NDC 0228-2803-50)",New,5/22/18,,,,,Renal,To be Discontinued,,
9338,Spironolactone Tablets,Actavis Elizabeth LLC an indirect wholly owned subsidiary of Teva Pharmaceuticals USA Inc.,800-545-8800,"50mg tablets, bottle of 100 (NDC 0228-2672-11)",New,5/22/18,,,,,Renal,To be Discontinued,,
9339,Spironolactone Tablets,Actavis Elizabeth LLC an indirect wholly owned subsidiary of Teva Pharmaceuticals USA Inc.,800-545-8800,"50mg tablets, bottle of 500 (NDC 0228-2672-50)",New,5/22/18,,,,,Renal,To be Discontinued,,
