id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
13123,Ropivacaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Naropin, Injection, 2 Mg/1 Ml (NDC 63323-285-61)",Reverified,9/4/24,Unavailable,Next Release Not Available At This Time.,,Delay In Shipping Of The Drug,Anesthesia,Current,,
13124,Ropivacaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Naropin, Injection, 10 Mg/1 Ml (NDC 63323-288-20)",Reverified,9/4/24,Unavailable,Next Release Not Available At This Time.,,Delay In Shipping Of The Drug,Anesthesia,Current,,
13125,Ropivacaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Naropin, Injection, 10 Mg/1 Ml (NDC 63323-288-10)",Reverified,9/4/24,Unavailable,Next Release Not Available At This Time.,,Delay In Shipping Of The Drug,Anesthesia,Current,,
13126,Ropivacaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Naropin, Injection, 7.5 Mg/1 Ml (NDC 63323-287-20)",Revised,9/4/24,Limited Availability,7 Month Expiry Availabe Upon Request. Check Wholesaler Inventory.,,Demand Increase For The Drug,Anesthesia,Current,,
13127,Ropivacaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Naropin, Injection, 5 Mg/1 Ml (NDC 63323-286-20)",Reverified,9/4/24,Unavailable,Next Release Not Available At This Time.,,Delay In Shipping Of The Drug,Anesthesia,Current,,
13128,Ropivacaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Naropin, Injection, 2 Mg/1 Ml (NDC 63323-285-20)",Reverified,9/4/24,Unavailable,Next Release Not Available At This Time.,,Delay In Shipping Of The Drug,Anesthesia,Current,,
13129,Ropivacaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Naropin, Injection, 2 Mg/1 Ml (NDC 63323-285-10)",Reverified,9/4/24,Unavailable,Next Release Not Available At This Time.,,Demand Increase For The Drug,Anesthesia,Current,,
13130,Ropivacaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Injection, 10 Mg/1 Ml (NDC 55150-201-20)",Revised,8/5/24,Available,Check Wholesalers For Inventory,,,Anesthesia,Current,,
13131,Ropivacaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Injection, 10 Mg/1 Ml (NDC 55150-200-10)",Revised,8/5/24,Available,Check Wholesalers For Inventory,,,Anesthesia,Current,,
13132,Ropivacaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Injection, 7.5 Mg/1 Ml (NDC 55150-199-20)",Revised,8/5/24,Available,Check Wholesalers For Inventory,,,Anesthesia,Current,,
13133,Ropivacaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Injection, 5 Mg/1 Ml (NDC 55150-198-30)",Revised,8/5/24,Available,Check Wholesalers For Inventory,,,Anesthesia,Current,,
13134,Ropivacaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Injection, 5 Mg/1 Ml (NDC 55150-197-20)",Revised,8/5/24,Available,Check Wholesalers For Inventory,,,Anesthesia,Current,,
13135,Ropivacaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Injection, 2 Mg/1 Ml (NDC 55150-196-99)",Revised,8/5/24,Available,Check Wholesalers For Inventory,,,Anesthesia,Current,,
13136,Ropivacaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Injection, 2 Mg/1 Ml (NDC 55150-195-20)",Revised,8/5/24,Available,Check Wholesalers For Inventory,,,Anesthesia,Current,,
13137,Semaglutide Injection,"Novo Nordisk, Inc.",866-696-4090 And Press 0,"Ozempic, Injection, 2.68 Mg/1 Ml (NDC 0169-4772-12)",Revised,8/6/24,Available,,,,Endocrinology/Metabolism,Current,,
13138,Semaglutide Injection,"Novo Nordisk, Inc.",866-696-4090 And Press 0,"Ozempic, Injection, 1.34 Mg/1 Ml (NDC 0169-4130-13)",Revised,8/6/24,Available,,,,Endocrinology/Metabolism,Current,,
13139,Semaglutide Injection,"Novo Nordisk, Inc.",833-496-4689,"Wegovy, Injection, 2.4 Mg/.75 Ml (NDC 0169-4524-14)",Revised,8/6/24,Available,,,,Endocrinology/Metabolism,Current,,
13140,Semaglutide Injection,"Novo Nordisk, Inc.",833-496-4689,"Wegovy, Injection, 1.7 Mg/.75 Ml (NDC 0169-4517-14)",Revised,8/6/24,Available,,,,Endocrinology/Metabolism,Current,,
13141,Semaglutide Injection,"Novo Nordisk, Inc.",833-496-4689,"Wegovy, Injection, 1 Mg/.5 Ml (NDC 0169-4501-14)",Revised,8/6/24,Available,,,,Endocrinology/Metabolism,Current,,
13142,Semaglutide Injection,"Novo Nordisk, Inc.",833-493-4689,"Wegovy, Injection, .5 Mg/.5 Ml (NDC 0169-4505-14)",Revised,8/6/24,Available,,,,Endocrinology/Metabolism,Current,,
13143,Semaglutide Injection,"Novo Nordisk, Inc.",833-493-4689,"Wegovy, Injection, .25 Mg/.5 Ml (NDC 0169-4525-14)",Revised,8/6/24,Limited Availability,Estimated Shortage Duration Tbd,,Demand Increase For The Drug,Endocrinology/Metabolism,Current,,
13144,Semaglutide Injection,"Novo Nordisk, Inc.",866-696-4090 And Press 0,"Ozempic, Injection, .68 Mg/1 Ml (NDC 0169-4181-13)",Revised,8/6/24,Available,,,,Endocrinology/Metabolism,Current,,
13145,"Sildenafil Powder, For Suspension","Mylan Specialty, A Viatris Company",(800) 796-9526,"Revatio 10mg/Ml Pos 1x1 Gbtl Us, Powder, For Suspension, 10mg/Ml (NDC 0069-0336-21)",New,8/14/24,,,,,Cardiovascular,To Be Discontinued,,8/14/24
13146,Sodium Acetate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 40 Meq/20 Ml (2 Meq/Ml) (NDC 0409-7299-25)",Revised,8/26/24,Unavailable,Estimated Recovery: September 2024,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric; Total Parenteral Nutrition,Current,,
13147,Sodium Acetate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 100 Meq/50 Ml (2 Meq/Ml) (NDC 0409-3299-26)",Revised,8/26/24,Unavailable,Next Delivery And Estimated Recovery: December 2024,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric; Total Parenteral Nutrition,Current,,
13148,Sodium Acetate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 200 Meq/100 Ml (2 Meq/Ml) (NDC 0409-3299-25)",Revised,8/26/24,Unavailable,Next Delivery: December 2024; Estimated Recovery: March 2025,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric; Total Parenteral Nutrition,Current,,
13149,Sodium Acetate Injection,Milla Pharmaceuticals,833-251-8463,"Injection, 200 Meq/100ml (2 Meq/Ml) (NDC 69784-231-10)",Reverified,9/3/24,Available,,,,Total Parenteral Nutrition,Current,,
13150,Sodium Acetate Injection,Milla Pharmaceuticals,833-251-8463,"Injection, 100 Meq/50ml (2 Meq/Ml) (NDC 69784-230-10)",Reverified,9/3/24,Available,,,,Total Parenteral Nutrition,Current,,
13151,Sodium Acetate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 100 Meq/50 Ml (2 Meq/Ml) (NDC 0409-3299-05)",Revised,8/26/24,Limited Availability,Limited Supply Available; Estimated Recovery: December 2024,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric; Total Parenteral Nutrition,Current,,
13152,Sodium Acetate Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Injection, 4 Meq/100 Ml (NDC 63323-032-00)",Reverified,9/4/24,Available,Check Wholesalers For Inventory,,,Total Parenteral Nutrition,Current,,
13153,Sodium Acetate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 40 Meq/20 Ml (2 Meq/Ml) (NDC 0409-7299-73)",Revised,8/26/24,Limited Availability,Limited Supply Available; Estimated Recovery: December 2024,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric; Total Parenteral Nutrition,Current,,
13154,Sodium Acetate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 200 Meq/100 Ml (2 Meq/Ml) (NDC 0409-3299-06)",Revised,8/26/24,Limited Availability,Limited Supply Available; Estimated Recovery: December 2024,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric; Total Parenteral Nutrition,Current,,
13155,Sodium Acetate Injection,Milla Pharmaceuticals,833-251-8463,"Injection, 40 Meq/20ml (2 Meq/Ml) (NDC 69784-229-10)",Reverified,9/3/24,Available,,,,Endocrinology/Metabolism; Gastroenterology; Pediatric; Total Parenteral Nutrition,Current,,
13156,Sodium Acetate Injection,Milla Pharmaceuticals,833-251-8463,"Injection, 400 Meq/100ml (4 Meq/Ml) (NDC 69784-232-01)",Reverified,9/3/24,Available,,,,Endocrinology/Metabolism; Gastroenterology; Pediatric; Total Parenteral Nutrition,Current,,
13157,Sodium Benzoate; Sodium Phenylacetate Injection,"Bausch Health Americas, Inc.",908-927-1400,"Ammonul, Injection, 100 Mg/1 Ml; 100 Mg/1 Ml (NDC 0187-0010-50)",New,7/3/24,,Discontinuation Due To Business Decision,,,Inborn Errors; Other,To Be Discontinued,,7/3/24
13158,Sodium Benzoate; Sodium Phenylacetate Injection,"Bausch Health Americas, Inc.",908-927-1400,"Ammonul, Injection, 100 Mg/1 Ml; 100 Mg/1 Ml (NDC 68682-001-50)",New,7/3/24,,Discontinuation Due To Business Decision,,,Inborn Errors; Other,To Be Discontinued,,7/3/24
13159,Sodium Bicarbonate Injection,"Exela Pharma Sciences, Llc",828-758-5474 Ext. 154,"Injection, 42 Mg/1 Ml (NDC 51754-5012-4)",Reverified,9/3/24,Available,,,,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13160,Sodium Bicarbonate Injection,"Exela Pharma Sciences, Llc",828-758-5474 Ext. 154,"Injection, 84 Mg/1 Ml (NDC 51754-5011-4)",Reverified,9/3/24,Available,,,,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13161,Sodium Bicarbonate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 10 Meq/10 Ml (8.4%, 1 Meq/Ml) Syringes (NDC 0409-4900-14)",Revised,8/26/24,Unavailable,Next Delivery: January 2026; Estimated Recovery: June 2026,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13162,Sodium Bicarbonate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 50 Meq/50 Ml (8.4%, 1 Meq/Ml) (NDC 0409-6625-35)",Revised,8/26/24,Unavailable,Next Delivery: April 2025; Estimated Recovery: June 2025,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13163,Sodium Bicarbonate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 50 Meq/50 Ml (8.4%, 1 Meq/Ml) (NDC 0409-6625-14)",Revised,8/26/24,Limited Availability,Limited Supply Available; Estimated Recovery: December 2024,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13164,Sodium Bicarbonate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 44.6 Meq/50 Ml (7.5%, 0.9 Meq/Ml) Syringes (NDC 0409-4916-14)",Revised,8/26/24,Unavailable,Next Delivery: January 2026; Estimated Recovery: June 2026,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13165,Sodium Bicarbonate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 2.5 Meq/5 Ml (4.2%, 0.5 Meq/Ml) (NDC 0409-5555-01)",Revised,8/26/24,Unavailable,Next Delivery: April 2025; Estimated Recovery: June 2025,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13166,Sodium Bicarbonate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 2.5 Meq/5 Ml (4.2%, 0.5 Meq/Ml) (NDC 0409-5555-02)",Revised,8/26/24,Limited Availability,Limited Supply Available. Next Delivery: November 2024; Estimated Recovery: December 2024,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13167,Sodium Bicarbonate Injection,"Exela Pharma Sciences, Llc",828-758-5474 Ext. 154,"Injection, 84 Mg/1 Ml (NDC 51754-5001-5)",Reverified,9/3/24,Available,Available In Ndc 51754-5001-4 Which Is Carton Of 25 Vials. The 521754-5001-05 Was Discontinued Over A Year Ago.,,,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13168,Sodium Bicarbonate Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Injection, 84 Mg/1 Ml (NDC 63323-089-50)",Reverified,9/4/24,Available,Check Wholesalers For Inventory,,,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13169,Sodium Bicarbonate Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Injection, 42 Mg/1 Ml (NDC 63323-083-05)",Reverified,9/4/24,Unavailable,Backordered. Next Release September 2024. Check Wholesalers For Inventory,,Demand Increase For The Drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13170,Sodium Bicarbonate Injection,"Amphastar Pharmaceuticals, Inc.",800-423-4136,"Injection, 84 Mg/1 Ml (NDC 76329-3352-1)",Reverified,8/20/24,Limited Availability,On Allocation,,Demand Increase For The Drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13171,Sodium Bicarbonate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Sodium Bicarbonate, Injection, 50 Meq/50 Ml (8.4%, 1 Meq/Ml) Syringes (NDC 0409-6637-14)",Revised,8/26/24,Unavailable,Next Delivery: January 2025; Estimated Recovery: June 2025,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13172,Sodium Bicarbonate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Sodium Bicarbonate, Injection, 5 Meq/10 Ml (4.2%, 0.5 Meq/Ml) Syringes (NDC 0409-5534-14)",Revised,8/26/24,Unavailable,Next Delivery: January 2026; Estimated Recovery: June 2026,,Other,Endocrinology/Metabolism; Gastroenterology; Pediatric,Current,,
13173,Sodium Chloride 0.9% Injection,"Icu Medical, Inc.",1-866-829-9025 Or Productavailability@Icumed.Com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (NDC 0990-7984-23)",Reverified,9/4/24,Available,"Icu Medical Acquired These Products From Hospira, A Pfizer Company. For Questions Or Inquiries Regarding These Hospira Labeled Products, Please Contact Icu Medical. Legacy Hospira Ndc 0409-7984-23",,,Gastroenterology; Other; Pediatric,Current,,
13174,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .45 G/100 Ml (NDC 0264-7802-10)",Reverified,9/3/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13175,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .45 G/100 Ml (NDC 0264-7802-00)",Reverified,9/3/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13176,Sodium Chloride 0.9% Injection,"Icu Medical, Inc.",1-866-829-9025 Or Productavailability@Icumed.Com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (NDC 0990-7983-09)",Reverified,9/4/24,Available,"Icu Medical Acquired These Products From Hospira, A Pfizer Company. For Questions Or Inquiries Regarding These Hospira Labeled Products, Please Contact Icu Medical. Legacy Hospira Ndc 0409-7983-09",,,Gastroenterology; Other; Pediatric,Current,,
13177,Sodium Chloride 0.9% Injection,"Icu Medical, Inc.",1-866-829-9025 Or Productavailability@Icumed.Com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (NDC 0990-7983-03)",Reverified,9/4/24,Available,"Icu Medical Acquired These Products From Hospira, A Pfizer Company. For Questions Or Inquiries Regarding These Hospira Labeled Products, Please Contact Icu Medical. Legacy Hospira Ndc 0409-7983-03",,,Gastroenterology; Other; Pediatric,Current,,
13178,Sodium Chloride 0.9% Injection,"Icu Medical, Inc.",1-866-829-9025 Or Productavailability@Icumed.Com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (NDC 0990-7983-55)",Reverified,9/4/24,Available,"Icu Medical Acquired These Products From Hospira, A Pfizer Company. For Questions Or Inquiries Regarding These Hospira Labeled Products, Please Contact Icu Medical. Legacy Hospira Ndc 0409-7983-55",,,Gastroenterology; Other; Pediatric,Current,,
13179,Sodium Chloride 0.9% Injection,"Icu Medical, Inc.",1-866-829-9025 Or Productavailability@Icumed.Com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (NDC 0990-7983-02)",Reverified,9/4/24,Available,"Icu Medical Acquired These Products From Hospira, A Pfizer Company. For Questions Or Inquiries Regarding These Hospira Labeled Products, Please Contact Icu Medical. Legacy Hospira Ndc 0409-7983-02",,,Gastroenterology; Other; Pediatric,Current,,
13180,Sodium Chloride 0.9% Injection,"Icu Medical, Inc.",1-866-829-9025 Or Productavailability@Icumed.Com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (NDC 0990-7983-61)",Reverified,9/4/24,Available,"Icu Medical Acquired These Products From Hospira, A Pfizer Company. For Questions Or Inquiries Regarding These Hospira Labeled Products, Please Contact Icu Medical. Legacy Hospira Ndc 0409-7983-61",,,Gastroenterology; Other; Pediatric,Current,,
13181,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9%, 1000 Ml Fleboflex Plastic Container, Injection, 0.9% (NDC 79672-613-05)",Reverified,5/18/24,Available,Product Available For Contracted Customers.,,,Gastroenterology; Other; Pediatric,Current,,
13182,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9%, 500 Ml Fleboflex Plastic Container, Injection, 0.9% (NDC 79672-613-04)",Reverified,5/18/24,Available,Product Available For Contracted Customers.,,,Gastroenterology; Other; Pediatric,Current,,
13183,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9%, 250 Ml Fleboflex Plastic Container, Injection, 0.9% (NDC 79672-613-03)",Reverified,5/18/24,Available,Product Available For Contracted Customers.,,,Gastroenterology; Other; Pediatric,Current,,
13184,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9%, 100 Ml Fleboflex Plastic Container, Injection, 0.9% (NDC 79672-613-02)",Reverified,5/18/24,Available,Product Available For Contracted Customers.,,,Gastroenterology; Other; Pediatric,Current,,
13185,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9%, 50 Ml Fleboflex Plastic Container, Injection, 0.9% (NDC 79672-613-01)",Revised,5/18/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13186,Sodium Chloride 0.9% Injection,Guerbet Llc,877-729-6679,"Sodium Chloride 0.9% In Plastic Container, Injection, .9 Mg/1 Ml (NDC 0019-1188-27)",Reverified,5/31/24,Unavailable,Sodium Chloride Injection In Rfid Presentation Is Not Available And The Plan Is To Discontinue This Presentation From Sales,,Discontinuation Of The Manufacture Of The Drug,Other,Current,,
13187,Sodium Chloride 0.9% Injection,Guerbet Llc,877-729-6679,"Sodium Chloride 0.9% In Plastic Container, Injection, .9 Mg/1 Ml (NDC 0019-1188-81)",Revised,5/31/24,Available,,,,Other,Current,,
13188,Sodium Chloride 0.9% Injection,"Icu Medical, Inc.",1-866-829-9025 Or Productavailability@Icumed.Com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (NDC 0990-7984-20)",Reverified,9/4/24,Available,"Icu Medical Acquired These Products From Hospira, A Pfizer Company. For Questions Or Inquiries Regarding These Hospira Labeled Products, Please Contact Icu Medical. Legacy Hospira Ndc 0409-7984-20",,,Gastroenterology; Other; Pediatric,Current,,
13189,Sodium Chloride 0.9% Injection,"Icu Medical, Inc.",1-866-829-9025 Or Productavailability@Icumed.Com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (NDC 0990-7984-37)",Reverified,9/4/24,Available,"Icu Medical Acquired These Products From Hospira, A Pfizer Company. For Questions Or Inquiries Regarding These Hospira Labeled Products, Please Contact Icu Medical. Legacy Hospira Ndc 0409-7984-37",,,Gastroenterology; Other; Pediatric,Current,,
13190,Sodium Chloride 0.9% Injection,"Icu Medical, Inc.",1-866-829-9025 Or Productavailability@Icumed.Com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (NDC 0990-7984-36)",Reverified,9/4/24,Available,"Icu Medical Acquired These Products From Hospira, A Pfizer Company. For Questions Or Inquiries Regarding These Hospira Labeled Products, Please Contact Icu Medical. Legacy Hospira Ndc 0409-7984-36",,,Gastroenterology; Other; Pediatric,Current,,
13191,Sodium Chloride 0.9% Injection,"Icu Medical, Inc.",1-866-829-9025 Or Productavailability@Icumed.Com,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (NDC 0990-7984-13)",Reverified,9/4/24,Available,"Icu Medical Acquired These Products From Hospira, A Pfizer Company. For Questions Or Inquiries Regarding These Hospira Labeled Products, Please Contact Icu Medical. Legacy Hospira Ndc 0409-7984-13",,,Gastroenterology; Other; Pediatric,Current,,
13192,Sodium Chloride 0.9% Injection,"Spectra Medical Devices, Llc",978-657-0889,"Sodium Chloride 0.9%, Injection, 9 Mg/1 Ml (NDC 65282-1505-1)",Reverified,6/26/24,Available,,,,Other,Current,,
13193,Sodium Chloride 0.9% Injection,"Spectra Medical Devices, Llc",978-657-0889,"Sodium Chloride 0.9%, Injection, 9 Mg/1 Ml (NDC 65282-1510-1)",Reverified,6/26/24,Available,,,,Other,Current,,
13194,Sodium Chloride 0.9% Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 Mg/1 Ml (NDC 63323-623-61)",Revised,9/4/24,Available,Check Wholesalers For Inventory,,Demand Increase For The Drug,Gastroenterology; Other; Pediatric,Current,,
13195,Sodium Chloride 0.9% Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 Mg/1 Ml (NDC 63323-623-53)",Reverified,9/4/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13196,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 G/1000 Ml (NDC 76297-001-11)",Reverified,5/18/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13197,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 G/1000 Ml (NDC 76297-001-41)",Reverified,5/18/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13198,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 G/1000 Ml (NDC 76297-001-01)",Reverified,5/18/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13199,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 G/1000 Ml (NDC 76297-001-31)",Reverified,5/18/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13200,Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 G/1000 Ml (NDC 76297-001-21)",Reverified,5/18/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13201,Sodium Chloride 0.9% Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (9%, 9mg/Ml) (NDC 0409-7101-02)",Reverified,8/26/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13202,Sodium Chloride 0.9% Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (9%, 9mg/Ml) (NDC 0409-7101-67)",Reverified,8/26/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13203,Sodium Chloride 0.9% Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 Mg/100 Ml (9%, 9mg/Ml) (NDC 0409-7101-66)",Reverified,8/26/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13204,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 Mg/1 Ml (NDC 0264-1800-36)",Reverified,9/3/24,Available,On Allocation,,,Gastroenterology; Other; Pediatric,Current,,
13205,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 Mg/1 Ml (NDC 0264-1800-31)",Reverified,9/3/24,Available,On Allocation,,,Gastroenterology; Other; Pediatric,Current,,
13206,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 Mg/1 Ml (NDC 0264-1800-32)",Reverified,9/3/24,Available,On Allocation,,,Gastroenterology; Other; Pediatric,Current,,
13207,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 G/100 Ml (NDC 0264-7800-09)",Reverified,9/3/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13208,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 G/100 Ml (NDC 0264-7800-20)",Reverified,9/3/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13209,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 G/100 Ml (NDC 0264-7800-10)",Reverified,9/3/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13210,Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 G/100 Ml (NDC 0264-7800-00)",Reverified,9/3/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13211,Sodium Chloride 0.9% Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Bacteriostatic Sodium Chloride 0.9% In Plastic Container, Injection, 9% (9 Mg/1 Ml) (NDC 0409-1966-07)",Reverified,8/26/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13212,Sodium Chloride 0.9% Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Bacteriostatic Sodium Chloride 0.9% In Plastic Container, Injection, 9% (9 Mg/1 Ml) (NDC 0409-1966-05)",Reverified,8/26/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
13213,Sodium Chloride 0.9% Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Bacteriostatic Sodium Chloride 0.9% In Plastic Container, Injection, 9% (9 Mg/1 Ml) (NDC 0409-1966-12)",Revised,8/26/24,Unavailable,Next Delivery And Estimated Recovery: September 2024,,Demand Increase For The Drug,Gastroenterology; Other; Pediatric,Current,,
13214,Sodium Chloride 0.9% Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Bacteriostatic Sodium Chloride 0.9% In Plastic Container, Injection, 9 Mg/1 Ml (NDC 63323-924-10)",Reverified,9/4/24,Available,,,,Gastroenterology; Other; Pediatric,Current,,
