id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
1932,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,0.9% Sodium Chloride Injection USP 50mL fill in 100mL PAB S8004-5384 (NDC 0264-1800-31),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1933,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,0.9% Sodium Chloride Injection USP 25mL fill in 100mL PAB S8004-5410 (NDC 0264-1800-36),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1934,Sodium Chloride 0.9% Injection Bags,"Hospira, Inc.",844-646-4398,50 mL (5-Pack); ADD-Vantage Flexible Container (NDC 00409-7101-66),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1935,Sodium Chloride 0.9% Injection Bags,"Hospira, Inc.",844-646-4398,100 mL (5-Pack); ADD-Vantage Flexible Container (NDC 00409-7101-67),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1936,Sodium Chloride 0.9% Injection Bags,"Hospira, Inc.",844-646-4398,250 mL (Dual Pack); ADD-Vantage Flexible Container (NDC 00409-7101-02),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1937,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride in Waiter for Injection, 100 mL, in VIAFLEX Container Product code ABB1307U (NDC 0338-9525-72)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1938,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, USP, 1000 mL.  Product code JB1324 (NDC 00338-9612-12)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1939,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, 250 mL, in VIAFLEX Container.   Product code FZB1322 (NDC 0338-9517-50)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1940,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, 500 mL, in VIAFLEX Container.   Product code FZB1323 (NDC 0338-9517-30)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1941,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"0.9% Sodium Chloride Injection, 1,000 mL, in VIAFLEX Container.   Product code FZB1324 (NDC 0338-9517-16)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1942,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride 0.9% w/v Intravenous Infusion BP in the Ecoflac® plus 1,000 mL Product Code 9999-00, (NDC 0264-9999-00)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1943,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,Sodium Chloride 0.9% w/v Intravenous Infusion BP in the Ecoflac® plus container sizes: 500 mL (NDC 0264-9999-10),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1944,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,"50 mL flexible container (Legacy Hospira NDC 0409-7984-13)
(ICU Medical NDC 0990-7984-13)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1945,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,"100 mL flexible container-4 pack (Legacy Hospira NDC 0409-7984-37)
(ICU Medical NDC 0990-7984-37)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1946,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,"0.9% NaCl 250mL bag, PVC/DEHP-free (NDC 00264-7800-20)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1947,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,"0.9% NaCl 500mL bag, PVC/DEHP-free (NDC 00264-7800-10)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1948,Sodium Chloride 0.9% Injection Bags,B. Braun Medical Inc.,800-227-2862,"0.9% NaCl 1000mL bag, PVC/DEHP-free (NDC 00264-7800-00)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1949,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,150mL flexible container (NDC 0409-7983-61),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1950,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,"250mL Vis-IV container, PVC/DEHP-free (NDC 0409-7983-25)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1951,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,"250mL flexible container (Legacy Hospira NDC 0409-7983-02)
(ICU Medical NDC 0990-7983-02)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1952,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,250mL flexible container 2 port (NDC 0409-7983-53),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1953,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,500mL flexible container 2 port (NDC 0409-7983-55),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1954,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,500mL flexible container (NDC 0409-7983-03),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1955,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,1000mL flexible container (NDC 0409-7983-09),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1956,Sodium Chloride 0.9% Injection Bags,Fresenius Medical Care North America,800-323-5188,1000ml (NDC 49230-300-10),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1957,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,"100 mL Vis-IV container, PVC/DEHP-free (NDC 0409-7984-11)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1958,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,"50 mL flexible container (Legacy Hospira NDC 0409-7984-36)
(ICU Medical NDC 0990-7984-36)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1959,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,25 mL flexible container (NDC 0409-7984-20),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1960,Sodium Chloride 0.9% Injection Bags,"ICU Medical, Inc.",877-946-7747,"50 mL Vis-IV container, PVC/DEHP-free (NDC 0409-7984-06)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1961,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,250 mL Product code 2B1322Q (NDC 00338-0049-02),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1962,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,500 mL  Product code 2B1323Q (NDC 00338-0049-03),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1963,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"500 mL Non-PVC, Dripless Access Container (DAC)  VIAFLO Container  Product code UE1323D (NDC 0338-9543-04)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1964,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,1000 mL Product code 2B1324X (NDC 00338-0049-04),Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1965,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"1000 mL Non-PVC, Dripless Access Container (DAC)  VIAFLO Container  Product code UE1324D (NDC 0338-9543-06)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1966,Sodium Chloride 0.9% Injection Bags,Baxter Healthcare,888-229-0001,"250 mL, Non-PVC, Dripless Access Container (DAC) VIAFLO Container Product code UE1322D (NDC 0338-9543-02)",Revised,11/13/19,,,,,Gastroenterology;Other;Pediatric,Resolved,11/13/19,
1967,Sodium Chloride 23.4% Injection,"Fresenius Kabi USA, LLC",888-386-1300,30 mL vials (NDC 63323-0187-30),Revised,12/20/19,Available,Check Wholesaler Inventory,,Demand increase for the drug,Gastroenterology;Endocrinology/Metabolism;Total Parenteral Nutrition;Pediatric,Current,,
1968,Sodium Chloride 23.4% Injection,"Fresenius Kabi USA, LLC",888-386-1300,100 mL vials (NDC 63323-0088-61),Revised,12/20/19,Available,Check wholesalers for inventory,,Demand increase for the drug,Gastroenterology;Endocrinology/Metabolism;Total Parenteral Nutrition;Pediatric,Current,,
1969,Sodium Chloride 23.4% Injection,"Fresenius Kabi USA, LLC",888-386-1300,200 mL vials (NDC 63323-0088-63),Revised,12/20/19,Available,Check wholesalers for inventory,,Demand increase for the drug,Gastroenterology;Endocrinology/Metabolism;Total Parenteral Nutrition;Pediatric,Current,,
1970,Sodium Chloride 23.4% Injection,"Hospira, Inc.",844-646-4398,400 mEq/100 mL (4 mEq/mL); Pharmacy Bulk Package Glass Fliptop Vial (NDC 00409-1141-02),Revised,12/20/19,Next Delivery and Estimated Recovery: April 2020,Shortage per Manufacturer: Manufacturing Delay,,Other,Gastroenterology;Endocrinology/Metabolism;Total Parenteral Nutrition;Pediatric,Current,,
1971,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP, Single dose plastic vial, 0.9%, (18 mg per 2 mL)(9 mg per mL) (NDC 63323-186-02)",Reverified,12/20/19,Available,Check wholesalers for inventory,,Increase in Demand,Other,Current,,
1972,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP,  Single dose plastic vial, 0.9%, (90 mg per 10 mL)(9 mg per mL) (NDC 63323-186-10)",Reverified,12/20/19,Available,Check wholesalers for inventory,,Manufacturing delay,Other,Current,,
1973,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP,  Single dose plastic vial, 0.9%, (180 mg per 20 mL)(9 mg per mL) (NDC 63323-186-20)",Reverified,12/20/19,Available,Check wholesalers for inventory,,Manufacturing delay,Other,Current,,
1974,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride Injection USP, Single dose tear top vial, 0.9%, (900 mg per 100 mL)(9 mg per mL) (NDC 63323-186-00)",Reverified,12/20/19,Backordered.  Next release date not available at this time.,,,Increase in Demand,Other,Current,,
1975,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,10 mL (0.9%); Single Dose Plastic Fliptop Vial (NDC 00409-4888-10),Reverified,12/20/19,Available,,,Other,Other,Current,,
1976,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,10 mL (0.9%); Single Dose LifeShield Plastic Fliptop Vial (NDC 00409-4888-12),Reverified,12/20/19,Available,,,Other,Other,Current,,
1977,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,0.9%; Single Dose Plastic Fliptop Vial (NDC 00409-4888-20),Reverified,12/20/19,Available,,,Other,Other,Current,,
1978,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,0.9%; Single Dose Plastic Fliptop Vial (NDC 00409-4888-50),Reverified,12/20/19,Available,,,Demand increase for the drug,Other,Current,,
1979,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"0.9%, 2 mL vial (NDC 0641-0497-25)",Reverified,12/13/19,Inventory is currently available.,Additional lots will be scheduled for manufacturing as needed.  Product will be made available as it is released.,,Demand increase for the drug,Other,Current,,
1980,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Medefil, Inc.",630-682-4600,"Sodium Chloride Injection, USP, 0.9%, in a plastic syringe (10 mL) (NDC 64253-202-30)",Reverified,12/11/19,Available,Check wholesalers for inventory,,Available,Other,Current,,
1981,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,0.9%; Carpuject Luer Lock Glass Syringe (NDC 00409-1918-32),Reverified,12/20/19,Next Delivery and Estimated Recovery: August 2020,Shortage per Manufacturer: Manufacturing Delay,,Other,Other,Current,,
1982,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,0.9%; Carpuject Luer Lock Glass Syringe (NDC 00409-1918-33),Reverified,12/20/19,Next Delivery and Estimated Recovery: August 2020,Shortage per Manufacturer: Manufacturing Delay,,Other,Other,Current,,
1983,"Sodium Chloride Injection USP, 0.9% Vials and Syringes","Hospira, Inc.",844-646-4398,0.9%; Carpuject Luer Lock Glass Syringe (NDC 00409-1918-35),Reverified,12/20/19,Next Delivery and Estimated Recovery:  August 2020,Shortage per Manufacturer: Manufacturing Delay,,Other,Other,Current,,
1984,Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Phosphorus 15 mmol/mL, 5 mL, Sodium 20 mEq/5mL vials (NDC 63323-170-05)",Revised,8/7/19,,,Available,,Endocrinology/Metabolism;Gastroenterology;Pediatric;Total Parenteral Nutrition,Resolved,8/7/19,
1985,Sodium Phosphate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Phosphorus 45 mmol/15 mL, Sodium 60 mEq/15 mL (NDC 63323-170-15)",Revised,8/7/19,,,Available,,Endocrinology/Metabolism;Gastroenterology;Pediatric;Total Parenteral Nutrition,Resolved,8/7/19,
1986,Sotalol Hydrochloride Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"80 mg, 100 count bottle (NDC 0378-5123-01)",New,5/2/19,,,,,Cardiovascular;Pediatric,To be Discontinued,5/2/19,5/2/19
1987,Sotalol Hydrochloride Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"120 mg, 100 count bottle (NDC 0378-5124-01)",New,5/2/19,,,,,Cardiovascular;Pediatric,To be Discontinued,5/2/19,5/2/19
1988,Sotalol Hydrochloride Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"160 mg, 100 count bottle (NDC 0378-5125-01)",New,5/2/19,,,,,Cardiovascular;Pediatric,To be Discontinued,5/2/19,5/2/19
1989,Spironolactone Tablets,Actavis Elizabeth LLC an indirect wholly owned subsidiary of Teva Pharmaceuticals USA Inc.,800-545-8800,"25mg tablets, bottle of 100 (NDC 0228-2803-11)",New,5/22/18,,"This product discontinuation is a business related decision and not related to product quality, safety or efficacy.",,,Renal,To be Discontinued,5/22/18,5/22/18
1990,Spironolactone Tablets,Actavis Elizabeth LLC an indirect wholly owned subsidiary of Teva Pharmaceuticals USA Inc.,800-545-8800,"25mg tablets, bottle of 500 (NDC 0228-2803-50)",New,5/22/18,,"This product discontinuation is a business related decision and not related to product quality, safety or efficacy.",,,Renal,To be Discontinued,5/22/18,5/22/18
1991,Spironolactone Tablets,Actavis Elizabeth LLC an indirect wholly owned subsidiary of Teva Pharmaceuticals USA Inc.,800-545-8800,"50mg tablets, bottle of 100 (NDC 0228-2672-11)",New,5/22/18,,"This product discontinuation is a business related decision and not related to product quality, safety or efficacy.",,,Renal,To be Discontinued,5/22/18,5/22/18
1992,Spironolactone Tablets,Actavis Elizabeth LLC an indirect wholly owned subsidiary of Teva Pharmaceuticals USA Inc.,800-545-8800,"50mg tablets, bottle of 500 (NDC 0228-2672-50)",New,5/22/18,,"This product discontinuation is a business related decision and not related to product quality, safety or efficacy.",,,Renal,To be Discontinued,5/22/18,5/22/18
1993,Spironolactone Tablets,Actavis Elizabeth LLC an indirect wholly owned subsidiary of Teva Pharmaceuticals USA Inc.,800-545-8800,"100mg tablets, bottle of 100 (NDC 0228-2673-11)",New,5/22/18,,"This product discontinuation is a business related decision and not related to product quality, safety or efficacy.",,,Renal,To be Discontinued,5/22/18,5/22/18
1994,Spironolactone Tablets,Actavis Elizabeth LLC an indirect wholly owned subsidiary of Teva Pharmaceuticals USA Inc.,800-545-8800,"100mg tablets, bottle of 500 (NDC 0228-2673-50)",New,5/22/18,,"This product discontinuation is a business related decision and not related to product quality, safety or efficacy.",,,Renal,To be Discontinued,5/22/18,5/22/18
1995,"Spironolactone Tablets, USP",Par Pharmaceutical,800-828-9393,"25 mg, bottle of 100 (NDC 0603-5763-21)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Cardiovascular,To be Discontinued,4/19/19,4/19/19
1996,"Spironolactone Tablets, USP",Par Pharmaceutical,800-828-9393,"25 mg, bottle of 500 (NDC 0603-5763-28)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Cardiovascular,To be Discontinued,4/19/19,4/19/19
1997,"Spironolactone Tablets, USP",Par Pharmaceutical,800-828-9393,"25 mg, bottle of 1000 (NDC 0603-5763-32)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Cardiovascular,To be Discontinued,4/19/19,4/19/19
1998,"Spironolactone Tablets, USP",Par Pharmaceutical,800-828-9393,"25 mg, bottle of 2500 (NDC 0603-5763-30)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Cardiovascular,To be Discontinued,4/19/19,4/19/19
1999,"Spironolactone Tablets, USP",Par Pharmaceutical,800-828-9393,"50 mg, bottle of 100 (NDC 0603-5764-21)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Cardiovascular,To be Discontinued,4/19/19,4/19/19
2000,"Spironolactone Tablets, USP",Par Pharmaceutical,800-828-9393,"50 mg, bottle of 500 (NDC 0603-5764-28)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Cardiovascular,To be Discontinued,4/19/19,4/19/19
2001,"Spironolactone Tablets, USP",Par Pharmaceutical,800-828-9393,"100 mg, bottle of 100 (NDC 0603-5765-21)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Cardiovascular,To be Discontinued,4/19/19,4/19/19
2002,"Spironolactone Tablets, USP",Par Pharmaceutical,800-828-9393,"100 mg, bottle of 500 (NDC 0603-5765-28)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Cardiovascular,To be Discontinued,4/19/19,4/19/19
2003,Stavudine (Zerit) Powder for Oral Solution,Bristol Myers Squibb Co.,800-332-2056,1mg/mL (NDC 0003-1968-01),New,10/15/18,,,,,Antiviral,To be Discontinued,10/15/18,10/15/18
2004,Stavudine Capsules,Mylan Pharmaceuticals Inc.,800-496-9526,20mg capsules (NDC 0378-5041-91),New,4/30/18,,,,,Antiviral,To be Discontinued,4/30/18,4/30/18
2005,Stavudine Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,40 mg  (NDC0378-5043-91),New,7/17/19,,,,,Antiviral,To be Discontinued,7/17/19,7/17/19
2006,Sterile Talc Powder,Lymol Medical Corp.,781-935-0004,Sterile Talc Powder (NDC 63256-200-05),Revised,6/12/19,,,,,Pulmonary/Allergy,Resolved,6/12/19,
2007,Sterile Talc Powder,Novatech SA,800-433-2674; email: CustomerService@bosmed.com,"STERITALC® (talc), powder, for intrapleural use 2 grams, in a 50 mL single-dose vial (NDC 62327-222-02)",Revised,6/12/19,,,,,Pulmonary/Allergy,Resolved,6/12/19,
2008,Sterile Talc Powder,Novatech SA,800-433-2674; email: CustomerService@bosmed.com,"STERITALC® (talc), powder, for intrapleural use 3 grams, in a 10 mL single-dose vial (NDC 62327-333-03)",Revised,6/12/19,,,,,Pulmonary/Allergy,Resolved,6/12/19,
2009,Sterile Talc Powder,Novatech SA,800-433-2674; email: CustomerService@bosmed.com,"STERITALC® (talc), powder, for intrapleural use 4 grams, in a 50 mL single-dose vial (NDC 62327-444-04)",Revised,6/12/19,,,,,Pulmonary/Allergy,Resolved,6/12/19,
2010,Sterile Water,"Hospira, Inc.",844-646-4398,10 mL; Single Dose Plastic Fliptop Vial (NDC 00409-4887-10),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2011,Sterile Water,"Fresenius Kabi USA, LLC",888-386-1300,"Single dose vial, 5 mL fill (NDC 63323-185-05)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2012,Sterile Water,B. Braun Medical Inc.,800-227-2862,Sterile Water for Injection in 250mL EXCEL container (NDC  0264-7850-20),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2013,Sterile Water,Baxter Healthcare,888-229-0001,"Sterile Water for Injection, USP (For Drug Diluent Use Only), 1000 mL VIAFLEX Plastic Container. Product code 2B0304X (NDC 0338-0013-04)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2014,Sterile Water,"ICU Medical, Inc.",877-946-7747,Sterile Water for Injection 1000 mL (NDC 0409-7990-09),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2015,Sterile Water,"Fresenius Kabi USA, LLC",888-386-1300,"Single dose, plastic vial, 10 mL fill (NDC 63323-185-10)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2016,Sterile Water,"Fresenius Kabi USA, LLC",888-386-1300,"Single dose, plastic vial, 20 mL fill (NDC 63323-185-20)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2017,Sterile Water,"Fresenius Kabi USA, LLC",888-386-1300,"Single dose, plastic vial, 50 mL fill (NDC 63323-185-50)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2018,Sterile Water,"Fresenius Kabi USA, LLC",888-386-1300,"Single dose, tear top vial, 100 mL (NDC 63323-185-00)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2019,Sterile Water,Baxter Healthcare,888-229-0001,"Sterile Water for Injection, USP in 2000 mL VIAFLEX Plastic Container. Pharmacy Bulk Package.   Product code 2B0306 (NDC 0338-0013-06)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2020,Sterile Water,Baxter Healthcare,888-229-0001,"Sterile Water for Injection, USP in 3000 mL VIAFLEX Plastic Container. Pharmacy Bulk Package.  Product code 2B0307  (NDC 0338-0013-08)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2021,Sterile Water,Baxter Healthcare,888-229-0001,"Sterile Water for Injection, USP in 5000 mL VIAFLEX Plastic Container, Pharmacy Bulk Package. Product code 2B0309 (NDC 0338-0013-29)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2022,Sterile Water,B. Braun Medical Inc.,800-227-2862,Sterile Water for Injection in 500mL EXCEL container (NDC  0264-7850-10),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2023,Sterile Water,B. Braun Medical Inc.,800-227-2862,"Sterile Water for Injection in 1,000mL EXCEL container  (NDC 0264-7850-00)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2024,Sterile Water,B. Braun Medical Inc.,800-227-2862,"Sterile Water for Injection in 2,000mL Titan container (NDC  0264-7385-50)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2025,Sterile Water,B. Braun Medical Inc.,800-227-2862,"Sterile Water for Injection in 3,000mL Titan container (NDC  0264-7385-60)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2026,Sterile Water,"Hospira, Inc.",844-646-4398,20 mL; Single Dose Plastic Fliptop Vial (NDC 00409-4887-20),Revised,8/2/19,, ,,,Other,Resolved,8/2/19,
2027,Sterile Water,"Hospira, Inc.",844-646-4398,50 mL; Single Dose Plastic Fliptop Vial (NDC 00409-4887-50),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2028,Sterile Water,"Hospira, Inc.",844-646-4398,100 mL; Single Dose Glass Fliptop Vial (NDC 00409-4887-99),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2029,Sterile Water,"ICU Medical, Inc.",877-946-7747,Sterile Water for Injection 2000 mL (NDC 0409-7118-07),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2030,Sterile Water,"ICU Medical, Inc.",877-946-7747,Sterile Water for Irrigation 1000 mL (NDC 0409-7973-05),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2031,Sterile Water,"ICU Medical, Inc.",877-946-7747,Sterile Water for Irrigation 2000 mL (NDC 0409-7973-08),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2032,Sterile Water,"ICU Medical, Inc.",877-946-7747,Sterile Water for Irrigation 2000 mL (NDC 0409-7973-07),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2033,Sterile Water,"ICU Medical, Inc.",877-946-7747,"Sterile Water for Irrigation USP, 1000 mL Aqualite ™ Plastic Pour Bottle (NDC 0409-7139-09)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2034,Sterile Water,"ICU Medical, Inc.",877-946-7747,"Sterile Water for Irrigation, USP, Aqualite 500 mL (NDC 0409-6139-03)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2035,Sterile Water,"ICU Medical, Inc.",877-946-7747,"Sterile Water for Irrigation, USP 1500 mL (NDC 0409-7139-36)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2036,Sterile Water,"ICU Medical, Inc.",877-946-7747,"Sterile Water for Irrigation, USP, Aqualite 250 mL (NDC 0409-6139-22)",Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2037,Sterile Water,American Regent/Luitpold,800-645-1706,5 mL vial (NDC 00517-3005-25),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2038,Sterile Water,American Regent/Luitpold,800-645-1706,10 mL vial (NDC 00517-3010-25),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2039,Sterile Water,American Regent/Luitpold,800-645-1706,20 mL vial (NDC 00517-3020-25),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2040,Sterile Water,West-Ward Pharmaceuticals,800-631-2174,10 mL Single Dose Vial (NDC 0641-6147-25),Revised,8/2/19,,,,,Other,Resolved,8/2/19,
2041,Sumatriptan (Sumavel DosePro) Injection,"Endo Pharmaceuticals, Inc.",800-462-3636,Sumavel DosePro (sumatriptan injection) 6mg/0.5mL (NDC 63481-367-06),New,2/27/18,,A business decision has been made to discontinue Sumavel DosePro 6 mg/0.5mL.,,,Neurology,To be Discontinued,2/27/18,2/27/18
2042,Sumatriptan Succinate Injection,Teva Pharmaceuticals,800-545-8800,6 mg/0.5 mL  (NDC 0703-7351-01),New,12/5/19,,,,,Neurology,To be Discontinued,12/5/19,12/5/19
2043,Tacrolimus Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"0.5 mg, 100s (NDC 0378-2045-01)",Revised,11/26/19,Available,,,,Transplant,Current,,
2044,Tacrolimus Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"1 mg, 100s (NDC 0378-2046-01)",Revised,11/26/19,Unavailable. Estimated recovery: November 2019,,,,Transplant,Current,,
